term,score
die,46.32764928223904
south,45.261878367715276
people,42.78126126769452
freedom,36.61864386494891
peace,34.55386852322714
development,33.288885312118566
africa,32.178641987471146
country,29.713147732744453
government,28.305352602346943
gentlemen,28.259479397768665
president,27.710447417295892
new,26.64782850847985
van,26.39109751989757
south africa,25.88524375961729
nation,25.694777886383743
world,22.33192682563999
support,22.322107769149895
national,21.546859341301296
honour,21.530458638191924
growth,21.141653199583708
good,20.684729976734914
ensure,20.68371504219907
success,20.546777111534656
region,19.9639317782414
nations,19.473041058636024
thank,19.36529053790751
today,18.808499801977305
african,18.780179179516935
economic,18.555995664250414
en,18.254352453265692
democracy,17.98967038149893
relations,17.91070807763606
countries,17.588019564654186
pleasure,17.57757473618991
prosperity,17.43557275053079
years,17.128436901104692
opportunity,17.005395176461736
join,16.96875121796782
work,16.96580640722368
help,16.881036585526445
life,16.225963260291902
take,15.726621368825205
community,15.609355680050774
ons,15.591017561618722
co,15.554799024967599
children,15.406872792453258
make,14.950907442931085
commitment,14.609129917224536
progress,14.578559512170036
lives,14.354946384537197
society,14.326270392453644
africas,14.314712449676632
build,13.975464689061402
free,13.759804331918787
contribution,13.713294249010913
shared,13.705561607841949
two,13.596695283032611
south african,13.390576467450332
security,13.257339349527975
resources,13.226406189400283
opportunities,13.221941943809831
year,13.154498813042014
therefore,13.095639732312018
peoples,13.061888561040696
time,13.059219805054827
international,13.031349175907918
violence,12.893639257596075
strength,12.748720050851324
human,12.689215307088196
health,12.600173106472242
building,12.598869879199741
bring,12.544330041050992
operation,12.46429349873066
indeed,12.335151170714548
women,12.332585538493468
te,12.306442730573696
south africans,12.205995928164791
welcome,12.192142868194548
whole,12.186310797697844
co operation,12.16379797815002
privilege,12.13964129725668
africans,11.939345096552326
special,11.837894863991382
force,11.759985618793968
honoured,11.688876808058195
challenges,11.675186709646399
southern,11.529095655136437
conflict,11.510814117617038
unity,11.440466344077244
public,11.186619299200725
efforts,11.155974801274
communities,11.064334138959385
land,10.977423772323297
proud,10.84740212195605
even,10.735730525449807
together,10.541065964221211
need,10.36170605145822
om,10.275475400349169
share,10.143478392081558
benefit,10.135436325738548
parties,10.061312167554945
rights,9.972374230718485
business,9.871453345406902
political,9.862380984090805
common,9.859200787318988
care,9.842132003129462
justice,9.83794722793757
respect,9.787950483160103
hands,9.633685767058775
award,9.561641726896633
social,9.52574578021376
struggle,9.500396217360896
investment,9.491065371510318
partnership,9.420678674500214
trade,9.325700485863832
apartheid,9.229574349397513
continue,9.2042069594248
whose,9.156581108177177
long,9.148009247672006
amongst,9.142932439466927
future,9.021973614903679
democratic,8.92673550171824
united,8.907667860910264
hope,8.838006023063196
including,8.820542245588586
movement,8.782128304531593
confidence,8.709754959038179
crime,8.63523007573367
others,8.630165186527595
occasion,8.568191415057266
visit,8.484749260794242
order,8.455709703439911
interest,8.438386698091904
poverty,8.387955242884452
conditions,8.383063904739927
past,8.288180346104086
continent,8.267146050523909
men,8.232868102462936
take opportunity,8.231954718369222
stability,8.173034061189417
het,8.150464728114365
achievement,8.113922031076232
human rights,8.031163299310755
pride,8.018948654335276
create,7.99420276430367
making,7.91452142516222
achieved,7.866823592454429
fact,7.847731479469893
education,7.767590027559801
process,7.747037633553559
victory,7.729080815320385
state,7.644114578899747
peaceful,7.641127573729784
leaders,7.5029479750397705
friends,7.4939752380091464
still,7.377850451574641
within,7.28874174362769
able,7.231796356611487
end,7.22491240122352
wat,7.168899766291636
place,7.0854286623402025
express,7.029507574478936
problems,6.944708029747107
spirit,6.905134238136855
every,6.816811358303761
history,6.8086731264955676
van die,6.771214537683053
role,6.482656127775074
citizens,6.395719883670337
system,6.336154337455043
war,6.3143489002963005
vision,6.2097313861983645
towards,6.187406673710909
anc,6.039590163337641
celebrate,5.753626055321398
party,5.736868559728108
millions,5.728286959070733
forces,5.589582741479939
economy,5.530989617772287
first,5.28062630459844
right,5.243875739076497
committed,5.243580141223187
possible,4.965492244236827
humanity,4.950550964959651
majority,4.863636806270433
appreciation,4.591204146457837
hand,4.535759269777626
general,4.1351237484907015
among,4.042609379885658
leadership,3.665935101687716
address,3.4744684615761336
organisation,3.447321847267699
people south,3.3440712490154043
dignity,3.3183143505608443
live,3.1365427738605924
racial,2.9412699855544684
want,2.8777510599933267
elections,2.768975736600522
non,2.531571318091602
death,2.474506264231461
