term,score
thank,6.326479283651194
nation,5.166376384807411
good,5.0088853638990525
support,4.8867839354461555
freedom,3.888990683631757
today,3.8616092639755966
friends,3.4000986633675767
conflict,3.387457673775851
continent,3.3795122576438175
hope,3.2238632079425504
new,3.102539898225764
help,3.082489525761478
country,3.066872271305929
life,2.956469377538716
commitment,2.866598398586871
world,2.8544112882282415
proud,2.7749026822537615
leaders,2.6245993064857203
south,2.5438652818264504
strength,2.457506848097492
struggle,2.431863452916095
award,2.3508159182495705
even,2.3287869661111023
role,2.3244101460882742
africa,2.291228285198656
south africa,2.1966772146673748
human,2.1365495200763114
become,2.0539572375071113
past,2.0
president,1.995571729971713
efforts,1.8407904451423638
live,1.8396588378845644
spirit,1.6950902228861993
peaceful,1.6335384576564205
share,1.571168672256079
challenges,1.4874400313717397
right,1.4787906781003297
building,1.4645759584115092
build,1.4474969666131328
anc,1.4078841382214113
african,1.382306316990402
place,1.3184726488133727
problem,1.2934657622574148
take,1.2850550822902558
welcome,1.2366716443730423
make,1.2260912034973186
problems,1.172940479107161
fear,1.155062060957213
need,1.1452677161587919
always,1.1134488251751389
together,1.0698493020036244
history,1.0446352359869284
people,1.0095006870437562
play,1.0
process,1.0
bring,1.0
die,1.0
able,0.9717675300127593
non,0.9507720702706711
work,0.9411382792134202
international,0.9276094416612719
force,0.9089923351203915
society,0.8525517610324171
others,0.8402473628908723
peace,0.8265626933364719
apartheid,0.8213821855711099
still,0.8183961105584294
towards,0.8121963579349654
contribution,0.7520716589271804
honour,0.7235093599197
violence,0.6779157648501729
success,0.6590813453880476
movement,0.6410991262406851
conditions,0.6267984150271105
order,0.6195995921399567
create,0.5875062095990601
achievement,0.5828839826893101
committed,0.5827848563379996
first,0.5820832729236597
men,0.5802870942176392
democracy,0.5750537129305611
dignity,0.5687821648124147
progress,0.5608364840359498
young,0.550539317366645
millions,0.5440727399904998
years,0.5420533876013301
fight,0.5413489980435937
shared,0.5386937922767144
free,0.5324153246416465
power,0.5319324616727605
nations,0.5150291516329563
political,0.5128915442317029
opportunities,0.5072695959004784
continue,0.5015065851688733
south africans,0.4895850801733939
greater,0.48861030373056386
south african,0.48677916262906296
find,0.4853729652999402
africans,0.4776834682448178
racial,0.4758220728120401
justice,0.46718254053685127
future,0.46705975608362466
every,0.4494961956335572
face,0.42670738962052873
enjoy,0.40391737406806283
amongst,0.4015452519716475
greatest,0.39424151200206614
leadership,0.38911255752234564
national,0.3813139385111542
communities,0.378843255646508
stability,0.3451145501272578
human rights,0.34065511558243383
development,0.32387271872042517
respect,0.320625130003873
government,0.3125849660703347
rights,0.30721152866887735
