term,score
world,31.190064507998752
people,27.949195697268834
thank,26.23506551087334
children,22.830412349898634
honour,21.448865539595662
support,17.18862720877355
freedom,15.730213810710021
struggle,15.448725536391974
war,15.237034844286187
poverty,12.611294069564956
country,12.316076503674642
south,11.77309080946231
life,11.586670166497717
leadership,11.273868757067229
africa,11.057420170362853
human,10.740756407748114
today,10.596542289719144
commitment,10.266483949625941
young,10.116854388605095
work,9.596100199208916
united,9.169915248143834
education,9.084296823350371
peace,8.849667491947525
hope,8.63266245802602
president,8.299186134761287
respect,7.977054134065534
society,7.969498473558221
still,7.903067864999801
death,7.87720748413596
spirit,7.805816621631675
help,7.788653755957018
national,7.75106711775198
die,7.721658613939111
nations,7.439539576164304
leaders,7.4113974638237154
conflict,7.38197108607601
south africa,7.289772189111437
role,7.258188432792197
nation,7.16930763385931
occasion,7.1640965149274525
opportunity,7.0613037984218145
care,7.009592918814571
gentlemen,6.797566147837745
amongst,6.730539403980163
take,6.673265749635779
place,6.538076046915029
even,6.473932486734151
join,6.404089047354139
racial,6.378071414301582
democracy,6.3414293279079486
need,6.33866502809393
share,6.30308601328977
years,6.292999562554604
able,6.23940336809949
fight,6.1937544501023165
friends,6.075548081685551
lives,6.044275237549259
powerful,6.03422702793499
history,5.806342073454783
special,5.790724782113569
african,5.769634291199289
every,5.759440408479616
matter,5.698182777066093
accept,5.6832852368055455
problems,5.652188862809613
award,5.6506152662000835
live,5.648779552332177
welcome,5.638866844718708
challenge,5.617759806695939
poor,5.580907672606752
privilege,5.470502823516667
apartheid,5.384099788646584
social,5.32089100856299
dignity,5.286670027548446
good,5.280858795507597
build,5.254940915211857
continent,5.208840524050655
want,5.134642297952899
find,5.131384627391661
make,5.080338093219302
suffering,4.972733872243642
long,4.949540830113689
communities,4.9286210442069915
countries,4.867514290217439
proud,4.850365270083623
together,4.799411835073876
pleasure,4.744536737078701
future,4.731468924192404
confidence,4.655092285495033
others,4.437958331656051
political,4.433401608711977
shared,4.399196543212795
pride,4.390397762592147
therefore,4.363775304574678
strength,4.332031149509677
towards,4.214917306836482
first,3.936430925675013
clear,3.921858007184979
party,3.862530201209032
time,3.7956395179123543
new,3.7790816006746053
achievement,3.7499743044763054
order,3.693021114217559
greatest,3.6885711607612244
health,3.5992708494383074
government,3.575362504755337
action,3.542276384438622
celebrate,3.5349533610495456
community,3.524944325199951
south african,3.461855111633929
ensure,3.455049524931047
oppression,3.4539084131192657
create,3.4393403160671703
women,3.4318958492138307
greater,3.3784709637524952
economic,3.3683798835773024
justice,3.3185682497632967
cannot,3.248424006921831
africans,3.11391515855701
co,3.1089747794402376
progress,3.013619026758757
opportunities,2.9731033212879154
success,2.9294738983514095
continue,2.8796178450045495
committed,2.860248388277424
south africans,2.841721771501759
free,2.8271468744708317
peaceful,2.816363437748045
end,2.8052858932059697
democratic,2.789704782105975
public,2.7876551626793105
challenges,2.7179608339389363
achieved,2.6486106686996536
vision,2.6434174863792546
play,2.623514978755006
year,2.6137354155220494
security,2.592621270031347
honoured,2.5584241190933277
common,2.440330653634189
power,2.4389997819410336
efforts,2.430347272313594
crime,2.390834673940409
right,2.3658594691055046
parties,2.2838398677543683
bring,2.2619358550090616
enjoy,2.239952195283102
critical,2.1444912553250406
resources,2.1141977448630676
van,2.0926490491669694
non,2.0595336253555447
strong,2.0590998141603163
contribution,2.05634561956506
hand,2.022214687197885
always,2.0153057371076497
development,2.013902863888115
dear,1.995207591728061
racism,1.8031274298325668
white,1.7721442535051524
men,1.6319013149927128
two,1.6318543662146858
anc,1.625373335960318
international,1.597616494001562
conditions,1.5881687251936785
process,1.5779613209226828
business,1.5603236066870871
movement,1.5213573715676945
peoples,1.5010658128551437
whose,1.4881042880073774
violence,1.4512292312136745
land,1.389899979885972
system,1.3618836774660599
among,1.3561418022311431
difficult,1.341798474978535
within,1.3395394302377637
police,1.3244926387693272
indeed,1.0861270574690565
become,0.9978643000330039
hands,0.9976292613539612
victory,0.9904287690735378
forces,0.9126739220410862
importance,0.8975952185896563
humanity,0.8716367362684698
building,0.8715393647026539
fear,0.8590242932070074
stability,0.8518006916511647
rights,0.8512108154156529
millions,0.7572432718914913
growth,0.714690126264392
van die,0.689970776504487
face,0.6692891278191638
human rights,0.47040570789641284
region,0.45051500320008203
force,0.43581167002681004
prison,0.3489767848531147
state,0.33860628996547487
