term,score
honour,21.1154846686047
peace,16.792424085495522
people,16.241126456528363
die,15.34235247910348
country,12.796312246664035
world,12.082468553516204
life,9.869461870995227
thank,8.641218652196086
award,7.567782576808688
south,7.4858100572818955
place,6.847466463075857
africa,6.811335257226875
van,6.76863831458634
special,6.530181542016494
time,6.5062195248086105
respect,6.4036581893481905
children,6.017801772294225
efforts,5.906030298631929
war,5.881146791437683
president,5.8101489470934355
freedom,5.4189336950858795
continue,5.40425272383815
process,5.354819330014003
honoured,5.349182438543098
today,5.315783246276052
van die,5.1553249098760725
support,5.100463574937914
occasion,5.087899351938496
leaders,5.071313740881193
african,4.940217776522165
south africa,4.793206734003435
death,4.74636059844536
continent,4.73409107588167
human,4.718368890402076
national,4.693238899533377
appreciation,4.471591709589194
society,4.402224329969374
commitment,4.391589084320817
political,4.386869997814757
fact,4.287645502786821
poverty,4.279442058875618
conflict,4.180498589865773
region,4.098214159092393
making,4.089449755483169
lives,3.957028917168762
share,3.8502299791021177
towards,3.840174416432692
hope,3.788895284336167
en,3.765713088066296
international,3.7324124524526585
strength,3.662842480385213
still,3.6506662576038313
countries,3.634640915428027
first,3.634532063128055
united,3.6339228818526768
economic,3.624929099387415
government,3.6196378198841797
community,3.557893798073522
parties,3.4811452143210775
friends,3.476300103480645
role,3.4662973486858477
opportunity,3.4658408600065185
success,3.461085678373066
even,3.4411362987580465
dignity,3.4162033910621012
democracy,3.4102988657141653
economy,3.2948361870617173
amongst,3.2319383768610157
free,3.198238892259864
state,3.1965124120799966
need,3.1825806197702056
struggle,3.172018546303404
long,3.1608225200388436
gentlemen,3.0956229384472653
growth,3.0475422551673197
work,3.039167118618472
conditions,3.037731776706764
benefit,3.032173449784519
men,3.028062537339748
security,2.982866780146502
south africans,2.9426638327650037
investment,2.9424689280714147
violence,2.9279770522321074
two,2.9199572501116964
within,2.9143739041306347
social,2.913517631168385
africans,2.8783787254472033
pleasure,2.8402438242514583
make,2.8382996034004506
nation,2.767727901496681
nations,2.6893967010823436
leadership,2.687058368245423
public,2.679544858882028
het,2.664862488176185
organisation,2.6619564481293625
committed,2.6392556535159093
together,2.5959292115652524
live,2.575718151816525
south african,2.544319480117573
challenges,2.527722036234478
good,2.5217228167143553
new,2.517450220483264
peaceful,2.5027714079874293
racial,2.440459276523579
take,2.3578569270621563
ons,2.3550619188141226
privilege,2.3404099663135955
majority,2.3270732339358577
therefore,2.209069993174604
wat,2.1795987070162286
able,2.170000442199571
pride,2.1455289300241476
proud,2.1431566142763443
years,2.1413239395628483
future,2.1370433975879752
development,2.1149667550448585
build,2.104585223401667
create,1.9708407419451675
movement,1.950009044540738
celebrate,1.9188915476286232
common,1.846158587951109
confidence,1.8368112357597997
women,1.7078547774159687
trade,1.6471501694961508
others,1.645823642492418
forces,1.6271121761779557
express,1.5752346104173636
achievement,1.5410254215100259
te,1.4654395527891042
party,1.4567420657843053
general,1.4560621841607198
every,1.4387764511638312
bring,1.3879596335293682
education,1.3745063567864988
operation,1.3463757163523657
citizens,1.3245659326584296
democratic,1.3151874932463923
ensure,1.2547790895589805
spirit,1.249033744797868
welcome,1.2056215033609727
anc,1.1913674340816651
apartheid,1.1837981016288117
co,1.183786146568078
om,1.1740214151171184
partnership,1.1652696495406385
contribution,1.12103591642712
humanity,1.1182313956710064
stability,1.0753794305380155
address,1.0489412671252603
end,0.9953314916800047
right,0.9891527581896267
year,0.9866219136903078
land,0.9716081770224697
co operation,0.9446818223311383
history,0.9330481857895324
millions,0.920328194293859
vision,0.8828035849635533
possible,0.8751172561348868
visit,0.8308460120675335
justice,0.8100090731475578
progress,0.7977219812372195
order,0.7864024985586833
want,0.7823593795825499
rights,0.751117776320766
building,0.7471833865523121
prosperity,0.7292046124587109
opportunities,0.7271526169261842
including,0.7165951755268828
force,0.7112239759309754
people south,0.5711952407523742
crime,0.5535872798449378
take opportunity,0.5490843956667204
communities,0.5073169585271352
non,0.5067710935294751
hand,0.5066469053174353
problems,0.4840024939224286
resources,0.4576329582346042
past,0.45392356196596195
unity,0.4219946517489863
peoples,0.3744974543717353
health,0.3681110973138091
human rights,0.3667026174484426
help,0.34484010560618256
join,0.3447056146424318
business,0.3057731981861944
