term,score
world,28.68215447089701
people,25.788202114672586
honour,24.589005493315046
peace,24.395177981588404
thank,20.18928487934691
country,17.67450277826702
struggle,17.218477554094964
die,14.889965929301688
life,12.373313169651718
today,10.86258173521928
support,9.327216587238041
death,9.23847628967884
children,9.054926792658641
war,8.93680028166117
hope,8.864787327705443
good,8.664252020165648
award,8.526108964333755
even,8.2564687122063
time,8.110395196823736
human,7.958663662486828
poverty,7.781178814088387
united,7.743827387442838
respect,7.536966883966984
president,7.171822038118309
problems,7.093456201935136
south,7.069881005068815
freedom,6.8891499710353585
conflict,6.805703976941798
occasion,6.722513773242996
accept,6.685689955379986
lives,6.638229871365837
region,6.489066970432145
africa,6.398149106191019
african,6.379583521906653
honoured,6.29022994221576
need,6.152477513765033
political,6.141870827409552
international,6.1413899262674825
therefore,6.133687055362265
continent,6.132259483385709
prison,6.121182147753927
growth,6.064268240910991
young,6.0639686629481275
friends,6.056177405137168
special,6.048014811759267
society,5.97394821180578
violence,5.904356904308012
national,5.835673245400443
long,5.82424743605946
suffering,5.776456991093214
continue,5.751490840916177
poor,5.49029599126915
leadership,5.46523541842861
leaders,5.3744772812869055
greatest,5.326860519256128
place,5.300067873740153
opportunity,5.269873330705987
still,5.250410594573225
nation,5.215577340418628
work,5.214252055804898
fight,5.142984426152217
dignity,5.0920633130345125
efforts,5.085022201161584
van,5.0552060309128795
always,4.884151949757439
first,4.8817623018830485
apartheid,4.83686241522358
process,4.800569447045977
new,4.769324453438144
powerful,4.7523216103779395
economic,4.71542522335329
towards,4.625220405376173
greater,4.564067399582716
celebrate,4.556291330975305
find,4.542838607010705
two,4.426969319897244
south africa,4.411144866302965
conditions,4.371429941513504
proud,4.369201150531853
racial,4.354473729327136
peaceful,4.349958530752865
van die,4.323972941704444
progress,4.290842565023032
democracy,4.262730588251247
government,4.149209888556526
share,4.113838847571273
make,4.029774526350639
success,4.004051394423129
education,3.996440258460605
security,3.97208407574883
cannot,3.8785364890082565
take,3.8752223265867656
action,3.8524383221748932
become,3.847968974236603
help,3.7292452995145426
pleasure,3.6427596816476253
oppression,3.560311764992971
social,3.538579989240704
together,3.5257019888991783
spirit,3.4293276484882096
create,3.4210157274528816
state,3.413857673291595
south african,3.4137696742493864
past,3.412299234706736
free,3.372572937867692
community,3.328061184155694
committed,3.284276095789397
countries,3.1860905303411284
amongst,3.104237476206672
strength,3.063185020131357
development,3.059305666932056
public,3.0404684871538645
years,2.928466230976204
humanity,2.9165630515907677
nations,2.91073461045291
commitment,2.77819866715811
co,2.755240072011886
en,2.710219459178087
challenges,2.6951491353275
want,2.6665624261776375
play,2.618918064661946
contribution,2.5566687630027647
common,2.5053860949289795
opportunities,2.476335285607647
end,2.4361963267082403
role,2.3986656715511323
vision,2.3982856106022754
privilege,2.3979154077397924
bring,2.3520993009038436
clear,2.346406694404629
dear,2.2593103173691387
parties,2.2472702718931012
welcome,2.2445158590633207
difficult,2.243890587952312
future,2.2088605145107665
men,2.201915752160202
live,2.1859128541781114
pride,2.147079019198216
every,2.136793845559416
order,2.061580243733998
fear,1.9554384023538123
rights,1.9412094010032468
within,1.9410312545970667
able,1.8819730643333226
democratic,1.8237594597044358
gentlemen,1.8160408538367812
others,1.7864581892938638
among,1.7701139998220083
achieved,1.7186199147776005
stability,1.6860944659630033
human rights,1.6675743744366478
women,1.6254479501516395
movement,1.5941989066612416
strong,1.5836827478123026
prosperity,1.5526495104983498
south africans,1.5418599907475092
africans,1.5043780085523497
join,1.4806131833989449
matter,1.460622016939325
building,1.3991178136968947
face,1.3471020269514582
right,1.2804765642290117
address,1.2419800936317915
resources,1.1705155793332598
power,1.1039400157549177
achievement,1.0780389603031657
business,1.0659861417929664
crime,1.0462637341485297
whose,1.0385801524782743
confidence,1.0
health,0.9972962736140567
racism,0.9712061214521543
white,0.9129749367100215
millions,0.9030837038766518
justice,0.8774038373706516
land,0.7538895467008727
enjoy,0.7193337012719031
problem,0.7014278610724587
forces,0.6836997309257067
peoples,0.6263279565621428
communities,0.5694872424085203
history,0.5375868401499088
victory,0.5101014056533041
build,0.5085100575418605
care,0.4609176712704158
party,0.4605801457566255
ensure,0.3967448263459987
force,0.3928668071268805
challenge,0.36938698470886805
