term,score
people,55.18117230685555
violence,54.09704285180338
peace,38.61458118078683
freedom,30.738650402373736
country,26.30047331973937
apartheid,25.79892062161163
south,25.4000966632464
anc,22.263573938973764
africa,22.250427269794493
government,21.77194405413407
south africa,20.472161816423544
political,19.178445001060417
democracy,18.9526284577702
support,17.630968355474174
party,16.695260890245358
national,16.345398376128724
cannot,15.756475828500513
struggle,15.631555287605877
clear,15.170732842964329
want,13.88256269413688
free,13.744518255796226
democratic,12.832587916920867
hope,12.052901842993371
today,11.506416563876703
state,10.749029840468724
african,10.607841365433837
world,10.549424014812255
international,10.444327234874525
death,10.412479353710614
opportunity,10.258957829890656
power,10.228227724284078
accept,10.166781772154756
process,10.0663783770189
create,9.874180609986537
ensure,9.864875479681698
commitment,9.561872139310404
forces,9.427009542064548
end,9.174487643940358
life,9.104929169831014
future,8.774373265094345
thank,8.537720490844025
matter,8.306210114536812
time,8.157334793300603
first,8.10279949199419
police,8.077243694914104
united,7.949166823503635
become,7.681422436849184
therefore,7.602788097893877
role,7.507284886360808
years,7.489599007816053
war,7.369369422368382
friends,7.3346344472665965
still,7.312899967083389
need,7.253902916547092
human,7.142565533339469
society,7.00999476057748
justice,7.004152960034293
security,6.920688456692589
lives,6.789996757806232
difficult,6.769175499908366
help,6.706955986754403
victory,6.673948655004937
rights,6.655810178055546
peaceful,6.619428990531242
poor,6.583478312621535
movement,6.5819611949556105
honour,6.47978094518009
new,6.447387014674266
work,6.416035897525593
south african,6.348262415911011
problem,6.326987158799704
gentlemen,6.324594204951134
occasion,6.322823464272616
racial,6.169520860327889
community,6.068007778394236
problems,5.978146697184088
bring,5.959092456226539
non,5.956392924262841
address,5.910089398357066
take,5.9086920726580665
committed,5.829140146743317
within,5.78679474298533
poverty,5.782539277053498
white,5.710308701602846
every,5.709060807800999
racism,5.674771293680026
prison,5.601204074513162
spirit,5.600998970324918
right,5.537530694474553
continue,5.523276955098105
system,5.510676180352308
place,5.482135891948188
even,5.332933067075951
africans,5.107773641353413
respect,5.1068047941109596
millions,5.099340943815954
success,5.075743885327952
past,5.035872812069742
progress,5.0037431512442
conditions,4.995644453806823
land,4.9860059064712
south africans,4.829418353485509
dear,4.776912153393026
economic,4.765738279449003
achieved,4.72284984786423
live,4.612190835998623
pleasure,4.594809928667397
honoured,4.547357643801321
good,4.535532947965502
make,4.532962737786544
history,4.531365277146011
action,4.499876181898326
play,4.400761711725038
children,4.352497061331521
others,4.293160753547663
public,4.244106443076349
communities,4.231462352418392
proud,4.181448587298864
fear,4.1449799931802636
face,4.098752198241318
confidence,4.033627215842047
oppression,4.007531822820939
health,3.9557655887008996
welcome,3.9435059256912237
women,3.8265249478494434
growth,3.7704442036735752
stability,3.758331358824482
hands,3.6965100320793933
build,3.6835339825917477
young,3.671261497975704
conflict,3.6638882356749156
strength,3.6029552401074216
dignity,3.5883878646557332
special,3.586780774185677
peoples,3.5780080246102566
nations,3.5594297741538496
force,3.5383255981374013
greatest,3.53265143221612
strong,3.452817752250466
award,3.4468300638287426
critical,3.4349868667363994
order,3.3879741190409716
president,3.3350492967912375
join,3.300944927366033
social,3.239911434591807
indeed,3.239707384139057
among,3.045658414209793
able,3.0414484799839325
human rights,2.9784519788656914
parties,2.9404614624335035
whose,2.92259535681955
privilege,2.912479357417612
common,2.8837395124198095
long,2.8685349379184832
humanity,2.8638578911779677
leadership,2.774324789677699
contribution,2.753462997130468
region,2.694339685780842
vision,2.6082276193233085
education,2.54315582867614
prosperity,2.5418154328960636
two,2.4540077610619235
towards,2.44741404294917
share,2.3551334067654763
continent,2.3177547064415216
enjoy,2.2937638148976554
die,2.27315409562894
year,2.2466597640875157
together,2.1743770344859294
find,2.163136179810996
pride,1.9996288173928425
shared,1.9832454194963218
men,1.7590317511901428
amongst,1.6714381410879802
hand,1.654479037852927
challenge,1.5420487260811422
leaders,1.5019704785989116
countries,1.437425574289879
nation,1.4040480707449066
challenges,1.3439273085750785
suffering,1.3406819757999828
development,1.3241531066265733
celebrate,1.3109208156328727
crime,1.2929315889875965
business,1.279220477850329
opportunities,1.2081289192291678
care,1.1019592263292888
achievement,1.0599491208775584
greater,1.04787512395859
powerful,1.0262221018498754
building,0.979762372538266
co,0.9471810716702003
importance,0.7770851219814947
resources,0.42682943466455486
