year,term,score
1980,men,0.5724765392612872
1980,women,0.5376162828150385
1980,children,0.5012475211356013
1980,country,0.36330464764846476
1980,people,1.0
1980,apartheid,1.0
1980,within,1.0
1980,movement,0.5761071858134236
1980,continue,0.5528932844181471
1980,apartheid,0.47592128786781435
1980,country,0.3686576382684786
1980,live,1.0
