term,score
die,68.6196541808849
south,62.67397771621035
africa,54.30135609944134
people,50.24449816941087
south africa,44.26205551055053
freedom,38.91496665795189
nation,34.93827205464499
country,33.49892136249291
van,33.22558196246749
peace,32.75182246086883
life,30.85557167464094
government,30.038401953501964
new,29.88094851510576
today,29.813079944927658
ensure,28.545237080632223
honour,27.410883808514697
development,25.23104272963406
opportunity,22.827313924053463
african,22.540727598191868
hope,21.91531338122207
en,21.727302394388417
welcome,21.56169320567325
democracy,20.9685208956443
pleasure,20.656307026026695
anc,20.49322296897364
society,19.98867192685717
ons,19.78721849374557
past,19.749908725485284
president,19.609040263476565
future,19.28388676592944
work,19.194116612035977
good,19.123344932307695
growth,18.923066667520626
together,18.917388088160134
world,18.685211938269997
national,18.6211347795253
years,18.534694934140326
gentlemen,18.286432354715128
time,18.158132402304243
support,18.03570301385472
proud,17.960381631851572
crime,17.924481760667188
take,17.888773256836885
justice,17.51702393043742
children,17.245484376344475
success,17.241604204172557
community,16.79287358763923
leaders,16.733898096612013
political,16.697380817961584
africans,16.624173783971237
economic,15.975923924192498
progress,15.95385011788914
south africans,15.894483040989057
south african,15.778516035895487
make,15.727948184584397
join,15.63789985741761
africas,15.55917798124049
commitment,15.552440140063096
free,15.379681152215092
health,15.252925526429365
apartheid,15.221441569443382
van die,15.062267833468347
build,14.784408376635078
hand,14.546820487224943
help,14.462586489917328
thank,14.15008160408286
united,13.62319000947672
resources,13.53350119566564
therefore,13.356876460789172
hands,13.189773087242344
confidence,13.098776452294844
parties,13.057520279478435
het,12.951120497279264
friends,12.645007053575608
share,12.629422564062251
conditions,12.618134199688361
human,12.522546110207157
whole,12.447113541860546
interest,12.42930052068955
even,12.326861236513913
land,12.270232283920581
prosperity,12.168474858773461
business,12.078154133225368
te,12.019959518993968
honoured,11.898426466119597
women,11.878163464164178
violence,11.85463724695792
investment,11.773879079842782
long,11.740597086667615
efforts,11.696247120282067
contribution,11.669856569053687
among,11.39474059480468
year,11.328442266607198
om,11.3005209993184
privilege,11.250463025173664
wat,11.096240074587852
education,11.09378456246235
citizens,11.089832948806093
celebrate,10.87600602892997
process,10.796077631676273
communities,10.510788587163221
special,10.40333453558371
indeed,10.325258270809199
democratic,10.286406901019776
challenges,10.272348429813958
create,10.239280057760338
nations,10.225732647017223
bring,10.2182804846887
party,10.190459035515353
lives,10.17992690039452
people south,10.163854465343949
poverty,10.117398054329481
continent,10.05441993572818
rights,10.017796323336702
millions,9.956501159694021
security,9.930977741704128
building,9.88415136082012
order,9.851105649021928
benefit,9.848992418602908
public,9.848332772312734
peoples,9.756385456673089
strength,9.729444241794933
vision,9.71170127589722
whose,9.705568828703353
partnership,9.619488831044098
care,9.51585450694423
pride,9.515233817545443
others,9.507815825394108
respect,9.491668914218074
making,9.490288376756277
role,9.477084793449816
first,9.471479940330537
achievement,9.134682544364026
occasion,9.068525479585679
relations,8.995824012142164
countries,8.992241960205536
take opportunity,8.990714629425801
leadership,8.968666170238286
two,8.85490890141156
visit,8.828735363742958
history,8.760712837187247
co,8.584044564499344
within,8.172938902594511
peaceful,8.118522750345319
express,8.115045002780787
struggle,8.059837098202681
southern,8.044080779009501
elections,7.902820275600718
able,7.861868061522827
state,7.806083879494425
shared,7.7483003640686485
war,7.54339684769463
conflict,7.505785658042224
unity,7.479796314567823
men,7.357871248921322
achieved,7.350059545806197
including,7.112844673660121
economy,7.0918794647237045
still,7.056390357901068
place,7.019632822183843
international,6.962651422114569
address,6.957381039949851
towards,6.93912966435636
spirit,6.891203103120505
region,6.852004234286895
every,6.8446076027164295
appreciation,6.738481188263053
need,6.679092111926933
system,6.572959513205276
common,6.449413196237657
committed,6.296689435100609
majority,6.282408715306564
social,6.274020598389164
co operation,6.193785445278489
force,6.175429747610586
humanity,6.146220051390408
operation,6.132652778850101
live,5.959336237490151
trade,5.849504838433863
death,5.762131767732705
possible,5.637184079157684
right,5.614089102815381
amongst,5.4147113580663655
problems,5.334958160140165
forces,5.251682691840327
fact,5.081113754727601
victory,5.022790730611904
opportunities,4.942328775224918
dignity,4.80860229801493
human rights,4.706573147002633
non,4.524177972204939
continue,4.082955831879718
general,4.00380375517451
end,3.953533742801382
stability,3.604337999225054
organisation,3.325738573055506
racial,2.9156086003867103
want,2.6868803080340435
movement,2.3781762051685487
award,1.8350006064624211
