term,score
people,80.8043928394716
struggle,64.77564319466258
apartheid,52.29954638630879
violence,48.93673003806585
freedom,47.1519200854992
peace,46.5340316493503
country,44.542812498785985
political,32.92247820385025
anc,29.67116249550564
thank,27.69664364281568
south,26.79169278124419
victory,25.320136538708745
africa,25.2136700754141
system,25.110503866241263
south africa,22.84938980654891
friends,21.884051505445584
government,21.55469026677124
process,20.661825735195585
today,20.425099955162825
prison,20.39846285346203
hope,19.801375898046555
death,19.785099101151932
end,19.530164590718112
support,18.861516008424136
free,18.265964954868927
continue,17.90274156071826
common,17.094812678977824
democratic,17.01202127024347
good,16.697621637434782
forces,16.450118710950797
conflict,16.065612809276256
ensure,15.977049914391545
national,15.836428343830043
peaceful,15.563932372526086
problems,15.558139885996505
want,15.48177708008204
racism,15.479854838658762
movement,15.05044647638493
opportunity,14.993088415014956
party,14.78311085297374
justice,14.580133035347293
take,14.361981190322457
human,14.234884172236677
still,14.032864816254168
committed,13.601203260730445
security,13.594745874438317
even,13.487997449349253
white,13.041718206458885
democracy,12.837656057369301
peoples,12.560944922739694
therefore,12.274307298457119
african,12.191783920995753
state,12.150946110613067
right,11.572937799630552
join,11.507236825457253
oppression,11.184902292046054
president,11.144230493975723
clear,11.119187305049541
world,11.104006913543335
poverty,11.08891916905791
commitment,11.056800699547056
years,10.996264789729684
united,10.934116491000994
place,10.79948339291607
among,10.715018417482083
respect,10.598084125454657
education,10.54450968791392
rights,10.41319097755886
millions,10.310963826867884
accept,10.224451231965999
fear,10.140844363480655
dear,10.137408298713552
make,10.084607692595313
power,9.994711329208894
together,9.986359095178695
indeed,9.845883705133652
honour,9.622878223128737
fight,9.621726675562156
cannot,9.50422751885169
towards,9.413146517227483
racial,9.388228385496623
new,9.37318068494535
strength,9.235869793653924
role,9.146828533851238
matter,9.02945348451132
bring,9.02514537027712
future,9.01009466203873
proud,8.600470457169353
humanity,8.591114121213817
address,8.512793257170632
spirit,8.4343348099897
parties,8.35573834308358
year,8.334390186346415
history,8.326549657415365
action,8.297746817323127
international,8.074298954942343
strong,7.769457972929226
need,7.744230045021829
women,7.674324168638022
men,7.663768641423501
achieved,7.6305746403511705
enjoy,7.597444367279833
suffering,7.546553411424476
welcome,7.537347320647779
economic,7.500252147467262
every,7.408339912771608
non,7.370496032538508
able,7.354267571911006
society,7.349628469874076
life,7.3311518682275025
within,7.21297813766963
past,6.902299423520962
children,6.896450255315241
leadership,6.880095055953867
time,6.486496180539843
war,6.324542949571893
community,6.265399557341237
build,6.21639963537055
whose,6.179137298038876
lives,6.1533835378430135
efforts,6.152971946645492
order,6.101622252691974
share,6.071768078582365
work,6.056064757685697
help,5.817001145579265
young,5.742168916072462
greater,5.625841781410446
contribution,5.62231937158044
crime,5.587898473019652
hand,5.575720417177349
create,5.517928321666958
greatest,5.507435905939391
face,5.4615647931173585
confidence,5.107451794410772
force,5.106497848790979
care,5.05892963847627
public,4.967510969589529
south african,4.959999257107503
hands,4.8935348141001755
progress,4.718610488244565
region,4.70373179754357
die,4.647011741393209
dignity,4.593379572690631
police,4.586618683051039
challenge,4.382646623378453
amongst,4.308241201661085
prosperity,4.245827893805423
human rights,4.224526334803634
difficult,4.116888263105275
business,4.097021333815639
play,3.910537221999638
countries,3.896325352078626
social,3.892210884427884
leaders,3.886648355390198
powerful,3.7887933235084703
special,3.7732993445480534
gentlemen,3.7026435224641454
success,3.615823727462193
honoured,3.5546091884292985
opportunities,3.4931763102671494
vision,3.4837405735082783
africans,3.4728472019428764
long,3.4652182982135353
two,3.451119021565502
others,3.4412207037732125
health,3.394374160196881
growth,3.3049498974512828
nations,3.301915594683029
problem,3.2127653002684418
land,3.1858834140955543
privilege,3.147068509056741
south africans,3.090933790411104
occasion,3.058359990438139
live,3.0307113462644306
find,2.9759578969166887
stability,2.8856811196453287
importance,2.8635759242376064
resources,2.8356106554554845
building,2.7717697383445876
celebrate,2.737768467825769
pleasure,2.702818519264449
shared,2.6291594065508352
conditions,2.4748961762595014
continent,2.326377706009818
poor,2.2563030652666933
co,2.208393895581894
pride,2.1571668188712523
critical,1.7856705946785705
first,1.5319070996039024
become,1.5102947594607183
communities,1.134666062763245
challenges,0.9444901374397296
nation,0.9035257072056557
always,0.46894482448710606
