term,score
peace,21.910072625141513
people,18.921608577854723
world,18.33663997887733
freedom,17.772178623909483
thank,11.445500279724193
poverty,11.033472111652163
country,9.271488091083052
time,9.258601614594728
human,8.77908088307718
process,8.47758682538874
leadership,8.3223392123994
achievement,8.220013737546822
respect,7.743869768856938
political,7.626814302808374
conflict,7.431960096285791
children,7.392120153519701
opportunity,7.333766679373699
share,7.278605710677592
amongst,7.2494034715002895
international,7.2370098757573045
parties,7.177393506239295
development,6.96648348376257
even,6.942057651665121
south,6.940662228340959
war,6.798346527998734
leaders,6.784171251831815
struggle,6.770655925471722
president,6.675872269555601
africa,6.576032366310178
future,6.4758433504278985
life,6.3775464394393016
hope,6.184699421011473
make,5.9654625888306105
resources,5.951608050330568
poor,5.831610811315125
dignity,5.792513345574454
honour,5.747822694011795
others,5.730148472288156
good,5.72387136431467
support,5.635136241228453
rights,5.61826693672675
importance,5.455280676514999
still,5.44626434616533
growth,5.435579436570295
efforts,5.252865862522404
find,5.1264845490556
work,5.101678886437086
social,5.011229989329434
conditions,4.90673453923898
first,4.895502435335933
award,4.845644212640431
countries,4.758050919519883
south africa,4.540737388678282
justice,4.468063020651966
honoured,4.4251474635489165
create,4.393391089903797
united,4.324220123976079
greatest,4.269380901505775
take,4.25904699271922
society,4.118633039692985
progress,4.03812646095093
continue,4.022804474585253
economic,3.971783061375708
national,3.8619180396202593
women,3.779249275184844
african,3.753036818629037
long,3.7276574710312436
every,3.6517353246195334
spirit,3.6150625211092366
suffering,3.6114691204703413
problem,3.5477498916190844
cannot,3.5392385506833763
communities,3.532416562543304
challenge,3.5229674873805896
history,3.468247908070823
achieved,3.4548313903104644
humanity,3.442451308719622
challenges,3.4404521897499976
problems,3.420624992539854
community,3.4029752666903352
proud,3.3656705004998395
common,3.3515978607266312
today,3.349860157329941
opportunities,3.309110008414548
movement,3.289610854867532
matter,3.2296079887271274
young,3.2184612007728948
state,3.212973261554074
years,3.1990467810036094
fight,3.1748409898031835
apartheid,3.137419324139075
security,3.111165214238006
end,3.1094898541503317
always,3.10398564310157
occasion,3.1005579681115227
prison,3.08354477149072
continent,2.983660785590501
crime,2.9234727585661613
death,2.9074424124964247
pride,2.8616911032938823
place,2.840736619457279
ensure,2.8102039869240114
powerful,2.7912030674205837
business,2.760478622757046
nations,2.7146595824211044
greater,2.686556795477834
lives,2.6713116072428704
together,2.6288182393913835
commitment,2.6207657584056756
privilege,2.604211288983411
human rights,2.5863503841711943
confidence,2.569615736568352
friends,2.4654010408159386
need,2.4008640820708758
right,2.381268270289279
past,2.3521905992326464
role,2.34933428009127
able,2.337431453035962
south africans,2.3171796786529497
health,2.3032470796218303
accept,2.275298790887767
africans,2.2608499937402824
towards,2.210978790300106
system,2.18689609610475
free,2.112125207350573
help,2.0970682144841746
care,2.094885881226381
government,2.077660914572129
therefore,2.056944260215598
nation,2.0210857080998363
play,2.0136590284508746
party,1.8810813076136932
special,1.8797798254524007
indeed,1.8390220835525213
success,1.824740596621146
contribution,1.7420590225916996
peaceful,1.7322536546177183
want,1.7321528781694269
forces,1.6337117816980167
become,1.5606232350855196
live,1.550223571324128
stability,1.5127178604503637
anc,1.505796415708907
oppression,1.4663216731059405
men,1.4635998413232325
force,1.4507615271546244
education,1.4491140218336103
land,1.4469351368077594
two,1.4296269492777607
new,1.419702138688487
die,1.3981553306938126
democracy,1.395809322187334
south african,1.3207679011058295
building,1.3114552687221614
dear,1.2665875870656889
hand,1.2289923868092212
year,1.2152318054835487
within,1.2141931990012638
strong,1.1449506573758925
welcome,1.1408862705159246
gentlemen,1.1337067045407077
power,1.105578080755657
face,1.096808134501451
prosperity,0.9921536253454146
co,0.9897723261920062
clear,0.9534709688518117
order,0.9503418843114135
pleasure,0.9381372788104125
shared,0.9289824619401241
racism,0.9217004931425109
join,0.9003279648778071
racial,0.8977801567881354
white,0.8888870591557416
millions,0.8614491176041725
victory,0.8281958074516212
committed,0.8037356727826737
democratic,0.7968473973865976
violence,0.7678273810805865
strength,0.7084727593014023
police,0.6495554844297275
non,0.5946741677348644
enjoy,0.5795448107937701
build,0.527422687281934
vision,0.5151937890085407
address,0.4844248617180599
bring,0.46202611608679733
celebrate,0.4430727403626885
among,0.16009754038979795
