term,score
world,10.542412023044422
people,9.993640496001069
democracy,8.189138072856505
freedom,7.359034281820138
thank,7.340462824246411
human,6.862957620977378
future,6.794858039918375
nation,6.667963035774087
peace,6.571232651377816
good,6.468290907051593
powerful,5.422902475127642
friends,5.18607033985155
fight,5.066723632600401
always,4.563298425024908
support,4.561217890522434
africa,4.408215137727273
hope,4.338025668867566
society,4.219721231165746
help,4.184830395105957
opportunity,4.106501464504901
life,4.004421192730665
commitment,3.962584988890432
country,3.941629162032571
celebrate,3.8481383391421033
lives,3.8335571142918052
today,3.777290054092485
dignity,3.7263276760467305
justice,3.676200900163886
efforts,3.601590756485759
south,3.5483845994348147
health,3.4822745109244138
time,3.4634729817831738
suffering,3.4585039057877713
still,3.3055860680553613
social,3.2706877749400336
special,3.2168966451783962
work,3.2090182144291153
years,3.207069203851242
take,3.1333538196510693
government,3.1140257709973675
find,3.037118887354259
peaceful,2.924503169820487
war,2.9145079525229654
poverty,2.8952128046334815
leaders,2.858220023077205
apartheid,2.7029627786919628
business,2.6889651333328057
make,2.673879122167178
two,2.655584202528446
democratic,2.6520833459627196
greatest,2.6433068320764876
spirit,2.6368291537322825
movement,2.620188749292377
south africa,2.6029943163916003
honoured,2.5664861513299124
poor,2.547132169347671
long,2.541658322266608
gentlemen,2.5384963658800923
confidence,2.520802691493779
share,2.4980627192674643
enjoy,2.4750439167553377
national,2.4439838035339343
development,2.442075317558939
every,2.435894171109919
award,2.3455953821616955
challenge,2.322402260537065
struggle,2.314021164481174
strong,2.2547856772083863
importance,2.164848588998599
rights,2.142722467829694
building,2.1352493655803584
conflict,2.0150304734147433
able,2.011479445527059
become,1.9854417541222178
common,1.9424969625873725
state,1.9392963710563693
president,1.932364350646747
achieved,1.9319651121658161
problems,1.9316047961664382
respect,1.9297245803370522
millions,1.904055000909516
indeed,1.903357641061045
ensure,1.891309359861743
countries,1.8685901808574605
political,1.8627466165922903
leadership,1.8524247731522006
children,1.8359902894845086
achievement,1.8162007525108912
care,1.8137828750360652
humanity,1.768147076212292
death,1.7502213590217317
together,1.7283301453877307
african,1.7183367651640495
new,1.7023136497346911
free,1.6934931743264543
committed,1.6841555463061355
international,1.6475313044169286
fear,1.6221012434660267
human rights,1.598386322694316
towards,1.5740165985051517
non,1.5693982220709204
amongst,1.5624509725151363
pride,1.536614223122269
challenges,1.5298849334573892
face,1.4974399993849028
success,1.4705340946662742
nations,1.4429631559171243
south africans,1.2605556069459691
year,1.2525267819075945
racial,1.2491284830681448
die,1.23640782774225
africans,1.229912018618179
place,1.2171766731344844
build,1.2100131626162582
past,1.1844942779393974
education,1.1755338772054424
accept,1.1596830181402973
want,1.148425102814808
even,1.1262995472099857
community,1.1230089150334774
history,1.114124719681437
therefore,1.10913340300272
proud,1.1032284687378016
need,1.081118853562676
cannot,1.071445457855726
greater,1.0308683028961179
contribution,1.0
united,0.9691978220687647
growth,0.9491767659917352
oppression,0.9362497634243918
create,0.9223580022915707
opportunities,0.9196118765393673
region,0.8910625475756916
honour,0.8896541972868766
strength,0.8871688094748397
continue,0.8546769697113998
progress,0.8424058432688755
prosperity,0.8411119539633685
end,0.8369024851606823
live,0.81671341192295
clear,0.8130602568002797
hand,0.8023793460935498
bring,0.7740697166253969
prison,0.7640196094900219
join,0.7373611200642117
racism,0.7041917224926781
communities,0.7003691067684765
violence,0.6989703456244943
system,0.6769040688021277
south african,0.6736284721561778
resources,0.6307557114228752
role,0.6194389869490724
parties,0.6188321371502282
power,0.5867658931092705
young,0.5852557238599506
whose,0.5801529862274166
men,0.56954328486796
matter,0.559626236315673
shared,0.5582212292522962
others,0.5251887292481422
welcome,0.5196324884675364
pleasure,0.5141060722444541
difficult,0.4900271508462858
land,0.47975104566654203
first,0.4786091059907399
co,0.46595267393415185
continent,0.46144501676255584
action,0.4519028369393703
within,0.43614613655404105
party,0.35582411965329586
forces,0.2625603598763789
women,0.2563465308110821
