term,score
world,3.9376947448134696
nation,3.7050573996611638
honour,3.582906126006342
international,3.2737932863053016
thank,3.049454685301797
justice,2.895230957306078
years,2.845591178193566
freedom,2.5236941201913288
commitment,2.0182833845042936
long,2.0052493747787197
political,1.9803701972355134
people,1.9785104411018084
human,1.9206114498162399
today,1.8395439528557003
enjoy,1.8149167487098372
therefore,1.7348080456301935
together,1.6923677418960903
even,1.655151755097945
women,1.6307563884102172
share,1.489689703129293
within,1.3888610406067694
live,1.3183377429866006
address,1.3022985380148568
place,1.273101862661177
welcome,1.2549583749805104
hand,1.2515858573861407
indeed,1.247079865426509
rights,1.2293229000122279
still,1.225856001300171
country,1.1901511903880284
difficult,1.1755449065017536
land,1.149724688708992
good,1.1293211329185513
men,1.1127558224377836
need,1.1083617562530543
human rights,1.1030752014547036
dignity,1.0930320038245112
honoured,1.0810820760351307
work,1.0724860877293811
peace,1.0542457876465998
challenge,1.0312392292772843
racial,1.0
fear,1.0
take,1.0
right,0.9836276271562563
health,0.9682065247049616
action,0.9493704337239378
respect,0.9314865900982581
democracy,0.9137404977872546
struggle,0.9033828269202622
friends,0.8833174816663543
african,0.8816097119409678
every,0.8053074632797752
prison,0.7963293521537692
south,0.7831582682884475
power,0.7662726523771763
join,0.7598944477215167
become,0.7478425532736233
africans,0.733995674965178
president,0.7331720314318528
oppression,0.7192119822112808
leaders,0.6531517125224323
state,0.6441597185874836
opportunity,0.6398257769817257
pride,0.6197861965855247
leadership,0.6054291634420232
occasion,0.6050413218470804
apartheid,0.6048632596697853
two,0.6012530212728203
help,0.5685180381427075
united,0.5674257705446344
bring,0.5459683310639509
matter,0.5447816367223252
conditions,0.5409111627740846
free,0.5395889806681898
build,0.5336026183704221
society,0.5141731158883782
police,0.5045472714648308
violence,0.49762736836402993
shared,0.47656268179069317
greater,0.46025439408829893
public,0.45555830839176975
achieved,0.4532027210763561
young,0.4322599233385019
peaceful,0.432242798715848
conflict,0.42110363386998384
crime,0.41256156186421483
celebrate,0.4018278221521088
children,0.40116415316004944
make,0.39846900164953003
future,0.39727314750171305
south africans,0.37614168718790447
south african,0.3756191626138887
time,0.37189069082030546
economic,0.3623050673285389
year,0.3614027021077086
poverty,0.34951934548009284
victory,0.34620857109022873
life,0.3445662420605082
death,0.3416190332962055
hope,0.33805020965134436
lives,0.3296996165086112
south africa,0.3251957794795386
common,0.31775095847038276
community,0.309724570705891
africa,0.30588833556346273
role,0.2380700969603673
