term,score
people,57.1433221988414
freedom,55.709091792270954
peace,51.336356741890704
south,45.7234948169016
crime,41.027462649743455
africa,37.69011384093209
world,33.44616879417536
country,32.65081514283016
support,30.00939540524213
life,29.951864291343202
poverty,27.576405158763894
development,27.188810668705862
government,27.15355731837749
struggle,26.318005110444144
help,23.809593005480856
president,23.780299065800385
opportunity,23.44256395477121
success,23.2674906235495
south africa,23.19086160309061
efforts,22.975480147475565
together,22.100651014827037
thank,21.401021857128317
welcome,21.273547721500744
africans,21.079816526956975
violence,20.55915180988386
therefore,20.408354569357613
south africans,20.174852764772105
hope,20.14286760003338
progress,19.667552759270563
society,19.63446896073843
united,19.60787626925189
community,19.246599633377183
democracy,19.080272962411883
need,19.05340513413872
today,18.840163493364514
nation,18.84014375577227
political,18.553835549635046
new,18.370053874609784
good,18.258083945523058
gentlemen,18.251340531280288
time,17.971364721147243
growth,17.786318721805785
justice,17.760292895469487
security,17.65988860067742
countries,17.61744780775311
lives,17.448285318347335
human,17.186296556970056
international,17.06999141168052
still,17.037089273391356
years,16.999104738905736
special,16.990967256265144
even,16.64648480115361
apartheid,16.554553705431207
poor,16.52379655423208
challenges,16.246064961526844
commitment,16.073470478097796
make,15.911027727857329
die,15.867695103773755
take,15.644373444938868
rights,15.63024189161386
work,15.60638313864693
pleasure,15.550279884696462
friends,15.536114033230398
honour,15.46588478030145
problems,15.383501526072536
opportunities,15.37356022414376
ensure,15.105488994614984
shared,14.785789007159806
leaders,14.661495504027767
difficult,14.627345960718284
confidence,14.507938857211503
challenge,14.386881960795337
building,14.245283801135983
children,14.22384051418929
economic,14.046330065132421
proud,13.906277136441584
long,13.790382994399007
future,13.720157939635845
co,13.539373289508132
fight,13.371626817144616
strength,13.207162093751192
others,13.105891332884068
african,13.021653396049985
towards,12.98170607896611
role,12.729516857740155
play,12.410791126095571
process,12.348159384027335
bring,12.341638946250045
conflict,12.261648999987802
problem,12.214794711081979
spirit,12.128381274603662
within,12.038845795838073
honoured,11.975070782680152
system,11.850733726846826
democratic,11.78092972639222
communities,11.733410337334693
police,11.656985527800682
vision,11.49156140944822
indeed,11.427983822167759
face,11.41954200269467
care,11.393448621939292
social,11.38398875909754
prosperity,11.369784218047252
national,11.34262595494674
continue,11.330150290698343
order,11.232054746280262
achievement,10.995821005100982
importance,10.864871955994806
first,10.595046394878716
join,10.589614533408747
celebrate,10.563613510874069
stability,10.398349276407831
privilege,10.320195551504863
past,10.27787289759422
health,10.212840786786218
greater,10.032017241447603
achieved,10.001926663292195
hand,9.992805597979395
public,9.949218013337454
place,9.939227810948232
continent,9.92273658381625
share,9.80456874571287
human rights,9.760654311962991
oppression,9.753113896735691
women,9.723745788476155
two,9.559536823374312
critical,9.5464183453892
free,9.483157124570337
dignity,9.347217142602494
peoples,9.325320495462934
pride,9.28754253922529
nations,9.1362913816318
create,8.938175641631965
resources,8.894316621903357
build,8.780854048338663
region,8.693298119773099
among,8.666878072236015
every,8.622604383028204
hands,8.460714253775063
contribution,8.34548953947878
millions,8.207492382526322
find,8.155147106610855
accept,8.150813752411437
become,8.131990514574778
parties,7.994441649424594
always,7.964247449449356
strong,7.948832009511818
death,7.877908679493944
whose,7.809965768773402
conditions,7.802765863290328
land,7.791903458461773
education,7.791541711794059
enjoy,7.779509628447411
common,7.539059945744286
end,7.4745228156763135
cannot,7.380456282412805
want,7.264687563698126
address,7.078932529088007
victory,7.0676579924647305
greatest,6.849266050305921
respect,6.815030712830662
amongst,6.790157816666921
right,6.550793696525379
peaceful,6.50724166222929
prison,6.482051287448067
occasion,6.212113835632751
committed,6.189673681468692
year,6.0547999455465495
south african,6.023155866357444
powerful,5.996846954424762
business,5.978799653711975
van,5.962849641857695
history,5.688978350827723
party,5.642304311862507
suffering,5.631763749381721
humanity,5.615176673759182
clear,5.461770772896261
action,5.445891706417345
able,5.425545256772704
matter,5.203594432663613
award,5.055722186536694
state,4.777558174347366
movement,4.647768884737603
live,4.644600082163784
en,4.453683626392039
force,4.4167764854382385
leadership,4.381725989829751
forces,4.1416129303806875
men,3.8471102750175183
white,3.18691799492064
van die,3.1259361130884185
dear,2.877856125263047
racial,2.8176068077075995
war,2.723693080044783
fear,2.7158587893095114
power,2.3828772550116315
anc,2.0994988946448707
young,1.6104919172979333
non,1.4898116245827022
racism,1.284664204175674
