term,score
south,53.948736242754656
country,46.44371666708637
people,46.02538241277934
africa,45.62484605422579
freedom,40.454344598841345
peace,38.61329232377221
government,34.97595179912738
south africa,33.5253985100279
problems,30.518952679577403
ensure,30.14739763888513
life,27.73638004750691
thank,26.901801061350643
violence,25.963938799983517
new,25.346759558604735
national,24.976001784347268
democracy,24.80043032691688
free,24.51908113185473
past,23.745336320447567
hope,23.663559886085622
human,23.29382142015076
anc,22.177984515340803
help,21.690589761434406
apartheid,21.532757814363702
today,21.503678074496012
success,21.09346778590766
confidence,20.860737865947616
years,20.334814070776304
role,20.266190580830102
support,18.724190244247577
community,18.720749845083137
political,18.36969167659231
african,18.25658530971544
economic,18.123437910071274
struggle,17.390628743952373
world,17.29857429280938
want,16.965956204225275
together,16.799674469871096
opportunities,16.702996842319052
security,16.6707156849293
share,16.489817048082852
africans,16.449075417166885
among,15.993272029351585
growth,15.96415749289161
nation,15.929719670958303
even,15.843817184166575
challenge,15.724832944486185
make,15.626984471514731
time,15.57241530966229
justice,15.552433184450473
south africans,15.541177340333537
development,15.504658827702306
future,15.418614570796889
work,15.069667785177304
honour,15.05134278676793
united,14.974490114443478
democratic,14.920141196332166
nations,14.776573230252328
cannot,14.773180296607633
crime,14.636933383289692
good,14.522831161008892
join,14.387878114855777
opportunity,14.34123042208834
commitment,14.180215055617149
take,14.032029782133742
progress,13.864078587227151
achieved,13.575157489307824
need,13.487604498136653
rights,13.486668258634971
fear,13.415778807687293
racism,13.221074951679615
party,12.539815342269213
whose,12.52506143287064
international,12.524242072828123
end,12.490810778627724
bring,12.20512772088728
address,12.118852056691809
communities,12.101279575561126
system,12.036774372253943
welcome,11.83840358489586
countries,11.835323417439952
society,11.730121727126987
victory,11.640224563119519
create,11.429857341404103
south african,11.393431061892333
president,11.322983891393724
therefore,11.268654827468255
build,11.18624688135994
hand,11.154005073977677
common,11.071519764425512
poverty,11.050592057753326
children,10.96121900639272
efforts,10.884387335866235
others,10.726838540558722
play,10.698699856870606
first,10.544441589242622
greater,10.303916823539897
forces,10.27777819893908
challenges,10.150382895689878
enjoy,9.993609109200255
business,9.890411067312472
right,9.79471259002564
achievement,9.765860799569095
committed,9.738934978901243
dignity,9.53888505505822
spirit,9.514759345888898
indeed,9.49920125129867
parties,9.363334869545346
stability,9.220538225106608
matter,8.926643947042816
state,8.902949643749956
conditions,8.88829766690229
millions,8.829155181219537
poor,8.82331008477426
always,8.803478920657202
within,8.754448374894139
peoples,8.598405513581227
problem,8.571180659020522
building,8.564253159244258
prosperity,8.487045463471205
continue,8.449102818727578
public,8.410588833010983
lives,8.39078055087676
gentlemen,8.351638368481247
conflict,8.335551069337619
long,8.275241433087444
resources,8.223977691606748
vision,8.08936964688423
celebrate,8.0652332825951
proud,7.891626652252236
award,7.825115838050414
oppression,7.8201138874309795
friends,7.815492732401755
contribution,7.740578350547358
respect,7.653212420205836
difficult,7.583649774594879
racial,7.35428224667104
able,7.335593187718147
social,7.159796725345355
die,7.1221818527753955
special,7.017478180845909
peaceful,7.008829870334712
privilege,6.98699973988423
police,6.869927212232049
non,6.813578807038322
suffering,6.77417682873366
every,6.7263371624804265
year,6.475684155783528
place,6.390674968533376
health,6.352642132141116
strength,6.296479649366675
leaders,6.294761815730964
care,6.071094610218458
human rights,5.944856804453399
towards,5.91479287115276
become,5.89364763349206
occasion,5.878619454532942
education,5.877757335666141
death,5.873222893758278
clear,5.854101078328717
women,5.852174158401979
continent,5.843745998334956
co,5.762818824971503
accept,5.317592825135194
process,5.229776492456078
movement,5.210509299965037
find,5.195329069767942
importance,5.184023768494205
men,5.1626408050716295
dear,5.040308852184748
two,4.9841109085774615
still,4.900196579733189
leadership,4.813920139928463
land,4.750663842188184
prison,4.676949788051119
live,4.673118247315648
power,4.564699789526591
action,4.551245385911644
honoured,4.513744051822026
shared,4.396998509888633
strong,4.391216107894332
powerful,4.385469911459758
humanity,4.358907303969999
history,4.3550040513697414
order,4.2864362668545635
face,4.23366939395461
critical,4.138992867648046
force,4.133635142407603
white,4.029724231701351
greatest,3.9874985205230895
pleasure,3.737920756600605
pride,3.7212405540882108
young,3.699412236076127
fight,3.4065415931793286
hands,3.3838619541293906
region,2.590794215708763
van,2.387527723093232
war,2.1981005906757103
van die,1.1824139461647238
amongst,1.150677651317257
en,1.053904470817695
