term,score
world,17.39390424738142
peace,15.092867166810096
people,11.81337523092303
freedom,9.515476043288205
country,9.206299192955273
international,8.54080390021113
children,8.494586329948133
process,8.034059770181392
human,7.912538627064018
thank,6.75753822984973
honour,6.679915389878204
political,6.457184539641033
time,6.423799219880535
leadership,6.269312470886528
leaders,5.990533612478596
president,5.795009606364921
share,5.517866726262656
first,5.369798081145709
award,5.331976252081457
united,5.159781707466936
make,5.11246100466215
community,5.091186957297676
opportunity,5.010194745566787
amongst,4.994668327917852
struggle,4.893474643654987
africa,4.8851867804988975
rights,4.747145239495862
parties,4.630871244590027
achievement,4.6235378846698865
development,4.511148597112019
conditions,4.371203739822353
progress,4.35753770021344
respect,4.356553305366352
south,4.351449202550677
dignity,4.319424394225038
support,4.1842690871978885
even,4.167376095119743
continent,4.162192536206871
poverty,4.151158284700376
every,3.9914642776812026
towards,3.8341417343738087
hope,3.8334599988143916
history,3.8199928254662794
social,3.7899173792566643
future,3.7710082575476003
life,3.662875079592488
security,3.5846364905691863
society,3.5355362475523533
conflict,3.4211550862932922
war,3.27630615980831
women,3.2267446949263907
long,3.2166287359484564
efforts,3.192696013933364
african,3.1879521409246183
place,3.114850147106149
commitment,3.095581625864336
south africa,3.084887154507425
today,3.0276358883729793
good,2.9607678772428234
countries,2.9533660177330487
proud,2.9369260558554338
organisation,2.9332310729955196
nations,2.914737553375799
therefore,2.819658641940935
help,2.809429308806538
pride,2.725779253777777
others,2.606055596647501
majority,2.5484864032691044
spirit,2.522968115863575
still,2.484937027420103
economic,2.4219065481338546
occasion,2.398229141605114
lives,2.381953984338926
education,2.3186164836154326
people south,2.3173779505018377
party,2.265879670092517
achieved,2.265871293260662
forces,2.182179064287514
problems,2.1704501397776177
anc,2.151229891683553
possible,2.110232492705681
confidence,2.0343364219536326
years,1.998952649818448
peaceful,1.9932746547721478
ensure,1.9486437715959963
indeed,1.9420461064435453
human rights,1.9398202202685304
take,1.914657874873463
making,1.8874366807748275
humanity,1.8792474800672276
create,1.8631409918151594
government,1.8464780040664637
state,1.8437252847143464
able,1.7417695531713595
men,1.7062832983761307
end,1.6974099628850323
growth,1.6962635147146035
committed,1.6835714275888178
democratic,1.6591563485143923
continue,1.5933408270057123
two,1.5827967345808307
role,1.5824469745331526
contribution,1.563905797519468
general,1.510102837985523
privilege,1.4884389048340831
common,1.4659862948239712
democracy,1.4594759184857042
apartheid,1.4142424912537603
fact,1.3936998109955763
opportunities,1.3774590983180246
business,1.3726888765578196
need,1.3561078578043622
gentlemen,1.3456028454430107
honoured,1.3384180539538995
special,1.3340085617011952
justice,1.3212538683276205
stability,1.3016985019565563
appreciation,1.2978808052631852
address,1.2906772665079107
trade,1.267549890055166
national,1.243335579195345
africas,1.2098577996002693
region,1.2066176811770803
movement,1.1984494370333985
right,1.184262695918663
year,1.1419846315622864
investment,1.1410896997772308
elections,1.1094839750238548
building,1.1000662628338451
resources,1.092071345794583
success,1.0920702621266938
south african,1.0815395901119833
challenges,1.0674984403498935
co operation,1.0394917401868102
together,1.0341834380208639
prosperity,1.0325018484618473
operation,1.0292319560258418
take opportunity,1.0221810360693535
die,1.0
shared,0.9919155726827079
co,0.9906629448517938
work,0.9896728979662052
hand,0.9729065417812457
south africans,0.9571080738749265
africans,0.9361991971766426
interest,0.9261873059870622
pleasure,0.9063491413047806
economy,0.8960418993652912
land,0.8461604897259658
bring,0.8276194735956879
visit,0.8060427984830532
force,0.7588544738805195
relations,0.7396875366847087
strength,0.7216426969183476
care,0.7186132768927294
unity,0.7174052382735572
free,0.7058512221270189
violence,0.7017505940500082
system,0.6985967742651696
past,0.6831542423901079
nation,0.6706894532059829
millions,0.6207002146143139
whose,0.6084353701310011
citizens,0.5496581204918338
join,0.5342696831023204
new,0.5130228311904663
partnership,0.4915739219822227
death,0.44840906125088703
build,0.42081258992016807
vision,0.41830638138560744
racial,0.40080725845621723
want,0.3942755219638433
welcome,0.393798225601353
peoples,0.38782519511731706
communities,0.38543645348547717
celebrate,0.3778830517817282
express,0.3707912496123692
including,0.3638352334100106
among,0.3540654308199363
whole,0.34196894656396937
southern,0.34152885462228433
live,0.2861590627109206
health,0.2726995962589034
