term,score
south,54.23904890916554
freedom,53.98193241065113
people,51.70448242414342
africa,43.818609744562735
peace,43.78501211641496
development,38.26470291783949
government,35.454663044576414
die,35.31739375538418
success,33.94368090154255
south africa,33.0567298151908
new,33.043052710045075
country,32.65957696548736
support,30.590842175778402
growth,29.4223985963893
today,29.422282459324055
nation,28.06396145062226
life,27.51036888889233
violence,26.045505502001035
world,25.85176024949871
good,25.655917908411578
crime,25.48578072116007
economic,24.96808212498262
thank,24.47847617815939
gentlemen,23.98903363960641
prosperity,23.87708882498089
ensure,23.814591632144268
opportunity,23.287020216823763
help,23.15701413890789
democracy,22.973670881192064
honour,22.71714447405091
justice,21.186442111049782
commitment,21.17492197963299
children,21.088683897891993
national,21.060856441597018
region,20.983863190726964
free,20.85264241885304
countries,20.764279936133224
struggle,20.711633842867958
apartheid,20.343369551853073
community,20.023902587873497
challenges,19.955452761744144
opportunities,19.839027391894987
work,19.661074761089314
society,19.482750518095514
strength,19.38000285906738
welcome,19.149753134492297
take,19.11621455027513
join,18.81832454711616
african,18.79492145240174
share,18.660037326999515
co,18.611541887354118
make,18.461861007583888
lives,18.41056673332724
progress,18.316141330291696
problems,18.16087544022467
efforts,17.77596849078877
shared,17.63015266494741
nations,17.591748835786586
president,17.525653316192212
van,17.35114802221042
security,17.26163636069112
proud,17.033652466170057
together,16.679572418720422
communities,16.1958572603298
special,16.13038315126254
conflict,16.048609681917355
resources,15.735330197081842
poverty,15.370422990012532
need,15.196365196715378
political,15.180870583007323
years,15.143747355619048
indeed,15.03308850498075
cannot,14.59950096628688
education,14.427885215461162
past,14.275350628033546
poor,14.227664616749115
peoples,14.156962389828013
hands,14.091861384777582
force,14.035363475316178
achievement,13.934789353901646
respect,13.5989306390708
long,13.565843518509912
time,13.409211066054553
pleasure,13.373329055205105
international,13.368394216922036
health,13.199647564116669
contribution,13.168386206625634
south african,13.026326931717188
build,12.926834246398974
honoured,12.739161344180486
bring,12.627262877865915
still,12.614646864389108
greatest,12.591604731642265
vision,12.56073806501847
human,12.4861848904802
even,12.485734049682273
play,12.3298214420907
critical,12.150104067942436
rights,12.122562061624667
conditions,12.115307555842111
africans,12.107703215508195
difficult,12.006092124604047
year,11.889166733107555
south africans,11.844265812556372
women,11.803632408002457
therefore,11.787213577342953
privilege,11.71862667153803
system,11.692666940186205
face,11.678953930269781
young,11.67583832938363
hope,11.672519876922195
future,11.592516499514097
care,11.349876590571728
men,11.292101247354301
forces,11.196505272765032
leaders,10.997661929095942
history,10.927590056832184
social,10.767352567421353
confidence,10.682843223938292
create,10.645026624337211
strong,10.490548590750773
greater,10.429116837053433
police,10.333468050739533
process,10.324634415547415
importance,10.240288598363854
spirit,10.185931677715534
democratic,10.174079111210874
every,10.147349445674624
role,10.105197897979426
others,10.065818298430464
anc,9.952142829744608
stability,9.815772088055123
achieved,9.807938336664831
always,9.799765264818625
victory,9.746496994188133
challenge,9.627866875167754
fight,9.561809353518868
whose,9.485472921655582
amongst,9.429274808486253
business,9.416715027033352
end,9.369619633227876
public,9.353718562837734
within,9.313550550798764
en,9.270474415811998
find,9.225054097709036
committed,9.215282817327617
common,9.208353963381828
pride,9.018751359099085
continent,9.014894924273438
parties,9.012251340348731
two,8.96477437099624
war,8.919872067621412
building,8.805228207513357
able,8.70423407065141
become,8.687314567831836
land,8.642404180803315
friends,8.506552141570642
continue,8.319599660313449
peaceful,8.2853807036702
order,8.191394349460893
among,8.092834338006245
united,7.997429610368544
action,7.9253705075901575
matter,7.88493693875446
accept,7.871410844951908
dear,7.82429472159165
place,7.732025335986014
enjoy,7.618214061160243
power,7.48250811956686
address,7.29000924079802
oppression,7.232459038840063
human rights,7.162844717471303
occasion,7.078103923245694
award,7.035679806825064
problem,6.9096154270743995
celebrate,6.832583913240119
towards,6.810143225543685
powerful,6.765935064803301
party,6.732711959463384
prison,6.362944124417722
clear,6.264098179180468
live,5.867553674745891
state,5.843374056956514
hand,5.820721340295377
first,5.743723570498243
movement,5.61410612902391
van die,5.312562292977009
right,5.152679325922508
dignity,4.838513706764476
leadership,4.706940426048302
want,4.681829193195144
millions,4.59511100396448
fear,4.556702031176863
death,4.5520577070266475
suffering,3.7648973239895853
racism,3.542712814064661
racial,3.0911659865506245
non,2.6748476513742405
humanity,2.080002270163823
white,0.8334394741261211
