year,term,score
2003,always,0.7315636270957104
2003,government,0.5372017063872782
2003,people,0.41979636273455845
2003,place,0.602983891151133
2003,special,0.5713003166854187
2003,president,0.5568001213787395
2003,special,0.7418191693551386
2003,honour,0.6705999701590004
2003,power,0.7329555478306182
2003,spirit,0.6802765356120395
2003,president,0.9135444838693358
2003,thank,0.4067388301993167
2003,president,1.0
2003,business,0.5557217473966781
2003,opportunities,0.5304180083662137
2003,prosperity,0.5281219901832199
2003,peace,0.36182487387701395
2003,care,0.7078755437933405
2003,business,0.7063371818751173
2003,greatest,0.7379019943652496
2003,progress,0.6749078801672026
2003,work,1.0
2003,special,0.638103121796449
2003,pleasure,0.3480015897399907
2003,greater,0.3468163298666804
2003,gentlemen,0.31638812874259753
2003,president,0.3109537009621997
2003,honour,0.28842065028263314
2003,life,0.2673155610305592
2003,spirit,0.613787664774314
2003,special,0.5909907460179432
2003,human,0.523444973891286
2003,achievement,0.6335731183786009
2003,progress,0.5762684431576205
2003,human,0.5162361718135486
2003,lives,0.4328687964252065
2003,children,0.41542499070527916
2003,work,0.41139566511196357
2003,future,0.41139566511196357
2003,ensure,0.39080687394792796
2003,hope,0.3857769859752269
2003,occasion,0.4982163372633961
2003,able,0.4860546687120614
2003,share,0.4465836475699306
2003,honour,0.4055740363716157
2003,thank,0.3893636950865162
2003,special,0.6407208250053245
2003,honour,0.5792076881786831
2003,world,0.5039794423974076
2003,celebrate,0.4498062286251903
2003,leadership,0.44929222896487536
2003,countries,0.41699933025013164
2003,join,0.40863894905764847
2003,work,0.38693235168137036
2003,world,0.32437628271512636
2003,poor,0.6902410590512457
2003,care,0.36363429637006006
2003,dignity,0.35720905245956897
2003,african,0.3044285796478365
2003,opportunity,0.30241113652005663
2003,life,0.2821521152613453
2003,strong,0.7730498140181433
2003,national,0.6343453200320107
2003,co,0.4554967523911141
2003,towards,0.45264822729664383
2003,vision,0.450803579387236
2003,spirit,0.44094467181313457
2003,respect,0.43586261608173843
2003,south africa,0.38649667935637144
2003,africa,0.3635496934749258
2003,south,0.3325517947733834
2003,live,0.2809348834238434
2003,land,0.27988066003239964
2003,build,0.25997122375054466
2003,respect,0.2590619029923164
2003,past,0.25176463639654445
2003,united,0.2395386701419612
2003,honour,0.22812140183953244
2003,justice,0.22765115068628716
2003,country,0.18512586650202933
2003,freedom,0.17772510704480332
2003,people,0.15943373083318835
2003,fear,0.716701809606272
2003,forces,0.3372259776179358
2003,lives,0.31818336071391695
2003,need,0.3143321114431704
2003,commitment,0.29670870852321846
2003,justice,0.29075035871634236
2003,first,0.709363066311856
2003,world,0.52602942898324
2003,peace,0.46914505219197195
2003,humanity,0.43067414998097864
2003,action,0.4276390294276429
2003,conditions,0.4144976061014958
2003,common,0.39749264638727105
2003,war,0.3890666440299602
2003,conflict,0.3878957516598789
2003,co,0.672633893028458
2003,power,0.3507839471754492
2003,challenges,0.3246852521978637
2003,still,0.3090297336093066
2003,problems,0.29448304781897056
2003,hope,0.2758142031563523
2003,world,0.24657785583551375
2003,join,0.7455766053119135
2003,human,0.6664199318834658
2003,role,0.5838588832651201
2003,war,0.5816313738870844
2003,international,0.5664042278643665
2003,war,0.5961133170135442
2003,cannot,0.592553137317266
2003,new,0.5417838062683075
2003,war,1.0
2003,war,0.9299418348038874
2003,world,0.36770665466045005
2003,suffering,0.6349768306030238
2003,resources,0.6261052486415601
2003,world,0.4525446300872756
2003,resources,0.425944893184293
2003,play,0.416860942453939
2003,role,0.39079757010870514
2003,international,0.37911454684193074
2003,help,0.3609344026044182
2003,national,0.3511263190603094
2003,world,0.30787008181431635
2003,human,0.7477083956664103
2003,world,0.6640272246301071
2003,thank,1.0
2003,care,1.0
2003,history,0.7137052543053175
2003,death,0.700446150661835
2003,care,0.6459395493616171
2003,even,0.5626261812059564
2003,today,0.5159591832617318
2003,efforts,0.7172568118182746
2003,need,0.6968089163467157
2003,challenge,0.5275793236860165
2003,still,0.5057280272016077
2003,make,0.4827942707768194
2003,even,0.4825027583619129
2003,critical,0.6371072314829103
2003,challenge,0.5892721471550799
2003,political,0.4968427439134267
2003,hand,0.8979159499367254
2003,able,0.4401669533815867
2003,stability,0.45017441945348363
2003,social,0.42748691911813314
2003,fight,0.4258651814252095
2003,countries,0.41194795481879015
2003,economic,0.3811114259523336
2003,support,0.3439327504490869
2003,play,0.7295455551455712
2003,role,0.6839322210331522
2003,humanity,0.7096027773295287
2003,action,0.7046019432319351
2003,honoured,0.7336348077928811
2003,gentlemen,0.6795439417688178
2003,confidence,0.5965456425575029
2003,international,0.5737359414565939
2003,children,0.5612132979773125
2003,right,0.5050223607728365
2003,year,0.5033383672468782
2003,need,0.4536264483431499
2003,time,0.44662326803999836
2003,people,0.2938598390143321
2003,become,0.550012065842733
2003,every,0.5125303275929705
2003,time,0.4755976315810204
2003,help,0.4567343687083065
2003,problems,1.0
2003,fight,0.6928448604399089
2003,human,0.5870381473272087
2003,people,0.41875077664959787
2003,confidence,0.8471072571957848
2003,people,0.5314219555176796
2003,even,1.0
2003,confidence,1.0
2003,die,0.6380005696836564
2003,united,0.6235381219544333
2003,confidence,0.3307779100815584
2003,take,0.30780100349892375
2003,south african,0.5784101829832538
2003,african,0.5128298752467884
2003,free,0.5125646141767747
2003,south,0.37379766661852837
2003,confidence,0.7277071705040178
2003,united,0.6858879456566039
2003,education,0.5918601188708077
2003,challenges,0.5767539278819671
2003,countries,0.5630777089913578
2003,good,1.0
2003,good,1.0
2003,good,1.0
2003,thank,1.0
2003,leadership,0.5611538539959147
2003,even,0.484430087629109
2003,help,0.4749664431969991
2003,commitment,0.47417372363088334
2003,thank,1.0
2003,every,0.6000384068384768
2003,efforts,0.5821262302719197
2003,success,0.5487102717720405
2003,every,0.5447386318763731
2003,long,0.5336095732726746
2003,confidence,0.5301589418230707
2003,freedom,0.3707453879123157
2003,freedom,1.0
2003,thank,1.0
2003,economic,1.0
2003,work,1.0
2003,thank,1.0
2003,opportunity,0.7190713747998547
2003,thank,0.6949362258102875
2003,women,0.6767539911912956
2003,year,0.3532274205524625
2003,proud,0.3365610227152533
2003,special,0.32640361122202743
2003,role,0.3258992075442759
2003,society,0.3020124035012484
2003,women,0.5888454473017442
2003,nation,0.5156255370931201
2003,violence,0.4623350049223127
2003,country,0.4166985576084054
2003,towards,0.5404464778967394
2003,women,0.5255140909647678
2003,society,0.46903830860801143
2003,nation,0.46016910998525185
2003,opportunity,0.7190713747998547
2003,thank,0.6949362258102875
2003,among,0.7527395612945694
2003,future,0.658318428165321
2003,importance,0.752095658050305
2003,therefore,0.6590539592035533
2003,contribution,0.6363698936495139
2003,make,0.5546257053667949
2003,poverty,0.536119096286349
2003,challenge,0.5949134314557657
2003,poor,0.5928484696990188
2003,future,0.5427786851462183
2003,opportunities,0.8281441158920477
2003,challenge,0.41407205794602386
2003,future,0.37778519576834024
2003,every,0.7379652781206749
2003,success,0.6748386831593717
2003,efforts,0.7276839904391348
2003,success,0.6859125381989872
2003,leaders,0.6123812577397062
2003,together,0.5691997225042786
2003,opportunity,0.5486354628258984
2003,greater,0.4078478420303842
2003,every,0.3882577681909336
2003,share,0.37347166168249796
2003,children,0.3554858710048159
2003,commitment,0.34541312391375195
2003,ensure,0.3344197510703176
2003,life,0.3143568088312479
2003,world,0.29512329167698603
2003,progress,0.7312893546858769
2003,help,0.6820673571745783
2003,critical,0.7986412268701553
2003,life,0.601807436596901
2003,become,0.6333545783205673
2003,die,0.5539451355768147
2003,children,0.5403765029043739
2003,commitment,0.7276480927666743
2003,thank,0.6859506200106692
2003,land,0.6640382266676008
2003,opportunity,0.5376486780691354
2003,thank,0.519602860360352
2003,social,0.7641700951279703
2003,human,0.6450147794524625
2003,problem,0.8379486658265735
2003,country,0.5457490572043762
2003,greater,0.5205403307243492
2003,able,0.518795465286359
2003,dignity,0.5079468041230765
2003,work,0.4493095519448128
2003,role,0.6096694875246657
2003,future,0.5729227170955972
2003,national,0.5477797698137545
2003,committed,0.49956015594679615
2003,leaders,0.47764831875699226
2003,war,0.47398072867705227
2003,apartheid,0.3952542069767836
2003,struggle,0.37604270354436586
2003,war,1.0
2003,live,0.39676957976111943
2003,continent,0.3905415320712558
2003,men,0.3856849635099603
2003,first,0.37803826875825103
2003,women,0.36946995506407504
2003,long,0.3612678702755751
2003,country,0.2614567168011905
2003,freedom,0.2510044860779357
2003,action,0.479738608198855
2003,leadership,0.47808690551306265
2003,strength,0.46224618362771136
2003,spirit,0.45574354710842074
2003,struggle,0.3462803251283855
2003,want,0.8175828110051693
2003,freedom,0.5758110342368282
2003,hands,0.6099766487324867
2003,efforts,0.5620671221699005
2003,past,0.5585776921581552
2003,always,0.6502799830640644
2003,future,0.5541626221195928
2003,hope,0.519653472875663
2003,south african,0.5113453288753055
2003,role,0.5007426134488943
2003,african,0.453368852987056
2003,apartheid,0.41597794113612585
2003,south,0.33045699469541867
2003,young,0.3907084803907202
2003,always,0.3854211094892287
2003,greater,0.38052314133083065
2003,state,0.3775840857739412
2003,even,0.32924210089527595
2003,commitment,0.3222713802143015
2003,apartheid,0.2903531271202784
2003,country,0.25680824297672394
2003,people,0.2211678846405087
2003,always,0.43807500491240786
2003,building,0.43807500491240786
2003,spirit,0.4132309691626067
2003,build,0.4099020695085811
2003,poor,0.4077615175412165
2003,life,0.33336404199011477
2003,care,0.5879050190518397
2003,health,0.5828864555384698
2003,communities,0.5609020132995205
2003,find,0.4769710454223765
2003,order,0.46085960594587744
2003,play,0.4545602457162908
2003,war,0.42451401465400646
2003,need,0.41625698770444564
2003,building,0.44397021406152043
2003,care,0.43541725922643015
2003,end,0.4094244166306348
2003,war,0.40107817300343623
2003,success,0.3815798529431334
2003,society,0.37310457170704586
2003,public,0.5959061452784001
2003,progress,0.5318755318417449
2003,support,0.45415560684505235
2003,country,0.3946479056307043
2003,need,0.5680621661609663
2003,even,0.5478113601953957
2003,support,0.49172185039116584
2003,people,0.3679914548807747
2003,future,1.0
2003,want,0.7507709503520131
2003,hope,0.6605626239105079
2003,fight,0.49871818474189805
2003,opportunity,0.42842323055357084
2003,human,0.4225572215739405
2003,apartheid,0.39571204841598107
2003,struggle,0.376478291400362
2003,people,0.301421918692374
2003,live,0.6088370696161848
2003,enjoy,0.6006945216194948
2003,children,0.5181539485109644
2003,free,0.6689022486610308
2003,fear,0.4115754117198406
2003,want,0.37016203922335933
2003,years,0.35093347185699875
2003,children,0.3507153051297554
2003,land,0.5221934528928459
2003,year,0.5095168390895096
2003,years,0.44636691886231655
2003,democracy,0.3981309461118765
2003,freedom,0.331594499250977
2003,children,0.6282918800819469
2003,future,0.6221978977526975
2003,freedom,0.467032214579697
2003,freedom,0.6535868566486701
2003,children,0.4396306102034085
2003,even,0.4364133617930684
2003,take,0.43484770326720346
2003,freedom,1.0
2003,suffering,0.36298046618737523
2003,shared,0.35591169943670914
2003,vision,0.349207483110098
2003,want,0.32888404810310196
2003,war,0.3271230082474327
2003,children,0.31160588353358537
2003,free,0.2971553752330647
2003,today,0.28366854010507947
2003,violence,0.2676973915071271
2003,world,0.2586942591963139
2003,free,0.8856475539808268
2003,children,0.464358062412809
2003,hand,0.6749627575566881
2003,respect,0.627067221041786
2003,others,0.32395420299157535
2003,freedom,0.21509451543564895
2003,respect,0.5283252377124944
2003,leaders,0.5158390435889944
2003,good,0.47753348544724106
2003,society,0.47617674720825826
2003,vision,0.6255355123363732
2003,children,0.5581797510958694
2003,society,0.5451061256972117
2003,leaders,1.0
2003,lives,0.7286661406277636
2003,good,0.6848690790966111
2003,fight,0.6321658380659158
2003,children,0.5729725726672417
2003,today,0.5216021320446275
2003,pleasure,1.0
2003,become,0.4724241195052095
2003,lives,0.4199961082960342
2003,children,0.4030710479157407
2003,work,0.39916154674072923
2003,south africa,0.3257871738643265
2003,africa,0.3064446178261473
2003,south,0.28031575733884523
2003,business,0.579926968007686
2003,south african,0.5487838750091167
2003,african,0.4865626063269404
2003,south,0.35465166069218573
2003,pride,0.5900607191562918
2003,amongst,0.582819040124695
2003,place,0.5587041383208907
2003,pride,0.6385520945215011
2003,special,0.5728491493036456
2003,national,0.5139018142839094
2003,pride,0.744364202215258
2003,special,0.667773864762947
2003,south african,0.6736284721561778
2003,african,0.5972522882581046
2003,south,0.43533250013178587
2003,make,0.5806330875425026
2003,work,0.5788905367211763
2003,good,0.5724953835145998
2003,contribution,0.5252304342580038
2003,education,0.5169945657751326
2003,spirit,0.5051757152158872
2003,anc,0.44905134076656317
2003,racial,0.48662458367461536
2003,peaceful,0.4621820513021938
2003,war,0.4516305110933374
2003,anc,0.41918525737099327
2003,nation,0.4121866900689401
2003,stability,0.4928572583521639
2003,strength,0.4698321479207642
2003,system,0.4517435862228235
2003,democratic,0.42744734194971196
2003,political,0.3867376085104963
2003,strong,0.6078823083149221
2003,leadership,0.6057894168441709
2003,anc,0.5133208369794875
2003,stability,0.5969876922401014
2003,growth,0.5164200455980714
2003,thank,0.46886461350264413
2003,country,0.39633572387981875
2003,opportunities,1.0
2003,spirit,0.5568658980577857
2003,take,0.5024874786779274
2003,opportunity,0.4814941159264413
2003,democracy,0.4533984138485819
2003,proud,0.7732361957302827
2003,democracy,0.6341181164519429
2003,first,0.7294629489308949
2003,welcome,0.6840203258215669
2003,two,0.5176468900662051
2003,achievement,0.5085951207648487
2003,indeed,0.4919039950818069
2003,country,0.3432417247827791
2003,africa,0.33702860164929
2003,proud,0.7178562536869002
2003,want,0.6961913523181747
2003,history,0.6129534382686964
2003,apartheid,0.4768671256115163
2003,violence,0.46796633886933203
2003,country,0.4217740303892918
2003,movement,0.6375766174275008
2003,role,0.5710901497653068
2003,honour,0.5170610193688417
2003,movement,0.7582774754293343
2003,democratic,0.6519319521671838
2003,proud,0.7396209970644503
2003,work,0.6730236108052885
2003,education,0.7098474952874658
2003,system,0.3382155857364799
2003,make,0.3142601637300227
2003,problems,0.3136926038313619
2003,help,0.30793485089874373
2003,national,0.29956698482124006
2003,gentlemen,0.6105669892026279
2003,future,0.5777020997452973
2003,hope,0.5417270859444934
2003,public,0.759540958996898
2003,community,0.6504594772974505
2003,others,0.6316782135830851
2003,join,0.5901032865724006
2003,support,0.502753165739345
2003,join,0.7611970067846523
2003,support,0.648520714289132
2003,work,1.0
2003,suffering,0.5575318737689281
2003,social,0.5300782463571176
2003,communities,0.5204200030189275
2003,country,0.37059180094606853
2003,social,0.6382457873974001
2003,community,0.577006746231785
2003,life,0.5096131176416884
2003,end,0.6090418044206901
2003,work,0.5628128994200028
2003,together,0.5588467774931154
2003,greatest,0.5581181131642102
2003,children,0.48917923328386864
2003,future,0.48443454423412496
2003,national,0.4631749365353265
2003,hand,0.7739952107964209
2003,honour,0.6331914510353122
2003,dear,0.5884922997007659
2003,celebrate,0.5736295533813007
2003,able,0.5697595533911417
2003,strong,0.5517118555952706
2003,confidence,0.5082404918629629
2003,community,0.47873409401505845
2003,african,0.4562009404353502
2003,suffering,0.7147939670264383
2003,care,0.6993351018664851
2003,greater,0.6706007124959499
2003,today,0.5321005530900799
2003,life,0.5168787921758403
2003,years,1.0
2003,honoured,0.7428896113415083
2003,friends,0.6694139417138418
2003,accept,1.0
2003,two,1.0
2003,health,0.6280231611620742
2003,years,0.5561435244395365
2003,good,0.5443264546831855
2003,prison,0.6533799061380706
2003,years,0.5672559645090745
2003,life,0.5013136433250999
2003,accept,0.7114874476805987
2003,others,0.7026988058855282
2003,racial,0.7720475411806933
2003,non,0.2653459389360624
2003,peaceful,0.24442285919275988
2003,war,0.2388427255214725
2003,make,0.22598468037487654
2003,democracy,0.20305354949975296
2003,world,0.18888075856917588
2003,south africa,0.18389035619320954
2003,africa,0.1729724631486259
2003,south,0.1582240450174271
2003,peaceful,0.5652562229168937
2003,conflict,0.5506892196818415
2003,nation,0.5041110768116915
2003,people,0.35085439717308453
2003,still,1.0
2003,process,0.5917636306756008
2003,support,0.4991972759657907
2003,government,0.47806741773849015
2003,peace,0.41481252292429316
2003,honoured,1.0
2003,thank,1.0
2003,occasion,0.6292499057717869
2003,region,0.6125348554176435
2003,support,0.47837810044428664
2003,even,0.5853994455023634
2003,future,0.5839952080581245
2003,free,0.5623673942990234
2003,able,0.6471543253316691
2003,towards,0.6368565304490942
2003,peace,0.4190525490065108
2003,suffering,0.6572068694554963
2003,conflict,0.5905014328310173
2003,world,0.46838786124858284
2003,peace,0.654720240484635
2003,long,0.47302138690881174
2003,cannot,0.46137223009065803
2003,world,0.36705291107383814
2003,conflict,0.8937503684238897
2003,share,0.448564687578237
2003,fear,0.6549338217694027
2003,conflict,0.5841161076718447
2003,violence,0.4794476633177161
2003,conflict,0.6777087501787766
2003,right,0.37102555017727296
2003,matter,0.36468392216856005
2003,life,0.2862972379673986
2003,struggle,0.2696488393076981
2003,freedom,0.24065895243185534
2003,peace,0.2397148129865569
2003,state,0.7006075840869931
2003,fear,0.3611030097210981
2003,co,0.34842734152871546
2003,peaceful,0.3305762505707701
2003,leaders,0.32552879986124766
2003,people,0.2051885966247886
2003,end,0.9451885392999125
2003,peace,0.32652507587641355
2003,committed,0.5098253179262455
2003,end,0.4937862603066191
2003,conflict,0.4822645227779935
2003,struggle,0.38376977948731616
2003,peace,0.3411670569615088
2003,dignity,0.487466707315313
2003,others,0.487466707315313
2003,lives,0.45370017680085917
2003,world,0.36148179384445706
2003,peace,0.3223914589101986
2003,people,0.2903501817288054
2003,peace,1.0
2003,privilege,0.5326383330458715
2003,always,0.5300604767119169
2003,special,0.48142909645675924
2003,take,0.45117438123510395
2003,education,0.5641135804485994
2003,cannot,0.5247498536606622
2003,nation,0.4817974953124664
2003,world,0.4174741105113094
2003,health,0.7847387483528682
2003,democracy,0.6198266667654546
2003,work,0.7294544335349291
2003,hope,0.6840294068212533
2003,live,0.5825951276366843
