term,score
freedom,1.6831685024356262
apartheid,1.0
spirit,1.0
years,1.0
people,0.7603921328289671
world,0.6332082978381529
amongst,0.6091166829809851
peace,0.5895998377613468
care,0.538289466760678
free,0.5141506729923219
even,0.48630355581365153
life,0.4628548625501593
land,0.4517039782518584
confidence,0.43717650345620446
struggle,0.41138887552752007
