term,score
friends,2.3057503053334547
years,2.22066726747882
success,2.0589779658318834
organisation,1.6335975190010426
thank,1.2062096228380503
president,1.0936244420896464
good,1.0
world,0.9979226693710113
united,0.9490264537800381
join,0.9044481189136138
country,0.8789078798343088
people,0.8534353725444302
nation,0.8261193095416568
amongst,0.8246284124777856
national,0.7671231562837884
racial,0.7575583647597964
elections,0.7461545684027682
african,0.7352087048746356
every,0.7287921939149368
time,0.6527674348360701
strength,0.6225971740683754
africa,0.6198361853813259
therefore,0.5724054762213485
respect,0.5613310270664906
leadership,0.5337613200115352
continent,0.5222330699518275
commitment,0.5206936829690507
justice,0.5123423498641921
human,0.5058002744084208
special,0.5055525989224195
past,0.5002401836987812
long,0.4975233662084499
development,0.4933590060229836
able,0.4754420691146945
force,0.47359831778639294
rights,0.4733617898522122
public,0.4728596709977767
year,0.46786741190316466
vision,0.4643964600808245
anc,0.4570039994523034
future,0.454581299151106
party,0.4516269925300599
democratic,0.44509497150061283
honour,0.44216615907964507
first,0.440957699927248
life,0.4322877005617134
today,0.4200613994707082
apartheid,0.40081831836070175
millions,0.3968549196432599
honoured,0.3933990729502594
freedom,0.3889612874107681
south africa,0.3163369441534327
south,0.266248343657793
support,0.19939110775053207
new,0.1991605791217138
