term,score
people,24.521290272890035
freedom,20.617440471852493
country,20.34808757847869
violence,18.245900485553122
peace,16.82715517697091
south,16.443408652480016
political,14.477451357312994
human,14.241645157831455
state,13.952911602131692
africa,13.533846458121836
south africa,12.963258958970247
struggle,12.546352114238239
anc,12.325140814005621
process,11.029516520989628
apartheid,10.755111867947448
opportunity,10.201175015590492
government,9.810346437602528
today,9.033661389622388
support,8.976364653831386
order,8.88707078251703
among,8.863564932980681
ensure,8.757802725510363
african,8.756907213972942
end,8.646026906625538
rights,8.61839766402557
hope,8.462777963602933
justice,8.301869221942995
democratic,8.235658042025818
future,7.994788371630867
party,7.992147506479865
free,7.931057427509083
world,7.905732769837066
national,7.776984659373792
even,7.702195966265755
take,7.648593540513263
respect,7.136928462559084
thank,6.898297747029377
die,6.864249929566982
peoples,6.764425097964118
majority,6.6207782282144185
role,6.419071499920919
democracy,6.28242464506146
non,6.175869601516918
make,6.16130014052939
therefore,5.801802442846931
united,5.710492964645237
president,5.598766277395439
want,5.588325448239613
force,5.548261653595647
land,5.4634852342268605
new,5.3920435255805
death,5.314608919096121
social,5.274955667115927
two,5.205343428210944
poverty,5.13669962721739
africans,5.125281819834268
commitment,5.110191258713574
growth,5.042998809096984
friends,5.005614751179189
honour,4.93983336893625
long,4.761399062457811
millions,4.753323252665057
economic,4.716433580369119
including,4.611862159869216
movement,4.540936710205401
success,4.5335987399401345
right,4.490897060509154
south africans,4.478011752258494
address,4.461647096782609
express,4.459362341277574
human rights,4.425837679061983
first,4.316551272936441
need,4.217536968867951
life,4.184342487838387
still,4.16628681975636
work,4.088915610193148
towards,4.0886777642484
south african,3.929437643227301
continue,3.898853993217598
year,3.8893168108768292
committed,3.877693399603736
strength,3.800399729543763
create,3.7968680361201748
years,3.7892553024043636
common,3.7741471093088776
history,3.724211230910119
contribution,3.7230056346510176
prosperity,3.7047235248162615
van,3.6743677391071974
vision,3.5526661121989913
lives,3.548060407410248
others,3.4823543882978965
racial,3.4678077294407554
war,3.4272073754179098
bring,3.4155169559296312
within,3.3870382049745937
progress,3.376122029519095
economy,3.37162964165864
whole,3.3677928110415882
leaders,3.3651111189999967
time,3.3376100294732276
general,3.2943118447381323
welcome,3.2722893457393893
honoured,3.2711301238768278
opportunities,3.2572451260280224
live,3.2478771374212263
confidence,3.1949444395059916
help,3.176966759619973
society,3.1591220537371605
take opportunity,3.1590536985568205
interest,3.144185898644135
indeed,3.114663210445684
leadership,3.075756264480109
development,3.0687411521188857
forces,3.0310398624941737
able,3.018293850998782
occasion,2.98371481007149
achieved,2.9724331474115475
possible,2.9699545524691926
amongst,2.9475919815772085
unity,2.9376476179192705
parties,2.9047900513805254
spirit,2.9030760718657556
peaceful,2.8602945991908153
system,2.8407737465623906
business,2.7668767724968077
award,2.7653186482954024
people south,2.7183302353507437
build,2.5136035352478245
share,2.455517747845336
men,2.450228208907121
fact,2.343148598021048
humanity,2.3295144587456034
nation,2.3157469106226465
conflict,2.3090696199483896
every,2.3038417969272063
trade,2.2575009610609906
public,2.2498580449619388
security,2.2398190159941103
appreciation,2.2395591027629256
nations,2.2133803457162036
place,2.1884042339987353
resources,2.014926631123668
countries,1.98038158086094
proud,1.9719631746133988
organisation,1.9553319893645185
together,1.8950506935000417
whose,1.86477708117514
efforts,1.851497625216847
women,1.8482330549333423
care,1.7945950955453032
gentlemen,1.7846364941294053
southern,1.742221474083638
shared,1.7363726702381692
victory,1.6959977379789968
health,1.6491649370198231
special,1.6446802868589807
pride,1.57510987821017
education,1.5538498255207154
investment,1.5085805746755119
van die,1.4892881720736546
international,1.4818931192852707
community,1.4718208874000867
dignity,1.4605384638449357
past,1.4079732362044066
relations,1.4002971957780215
achievement,1.354809141901224
hands,1.3492468191273135
communities,1.3248642235771262
making,1.324131249826972
join,1.2943848242710614
ons,1.251212369055815
building,1.220899722044785
privilege,1.2044945444993922
crime,1.0716033886050644
hand,1.0458271525405307
stability,1.0055186606656237
continent,0.9854357001560612
wat,0.9586873369675938
elections,0.9576576540124242
celebrate,0.895672002022039
region,0.816974058210127
benefit,0.7818341835399338
children,0.7521439388664666
challenges,0.7372409825402382
visit,0.6622644351064089
operation,0.6062897238658543
te,0.5446033316350587
en,0.5435305314574996
conditions,0.4552355576575348
africas,0.4482615168834234
problems,0.43509977821853685
om,0.36252974316341274
co,0.3067998135088665
good,0.2951965841798585
pleasure,0.26756496630487003
citizens,0.229222203067647
