year,term,score
1986,lives,0.5936725817394142
1986,today,0.4686425973755079
1986,south africa,0.40312339303133304
1986,africa,0.3806730770291286
1986,south,0.3471404903379563
1986,always,0.6475490166754891
1986,struggle,0.555790311423716
1986,together,0.5213227414281251
1986,world,1.0
