term,score
people,4.751217076430232
hope,4.585961737304659
poverty,4.147355778210717
world,4.0172962505441685
countries,2.880374443690645
millions,2.2993256661334116
want,2.016364179321954
thank,1.963700215174085
future,1.837448080463715
apartheid,1.8043869942367252
today,1.7992404020638062
respect,1.6684148312266185
strength,1.6389671944592012
end,1.4823330794808385
country,1.2880876138276691
africa,1.2344848254288734
opportunity,1.1125534329400408
nation,1.092442177428538
indeed,1.0
problems,1.0
new,0.9651013489117068
help,0.9125649119481561
south,0.9007105517091394
towards,0.8473535187036947
occasion,0.8185383897837929
progress,0.8087695204833523
hands,0.7800364984856648
humanity,0.7437886886719178
good,0.7272730794022761
challenges,0.7195093682337514
honoured,0.7149357966547443
south africa,0.7110546491702536
every,0.6991901076686127
privilege,0.6944827348637745
making,0.6820125068235775
continue,0.6744251376687083
vision,0.6636149001898293
long,0.6305670272389725
success,0.6300730033962153
together,0.6056903112056042
president,0.5671437079775669
social,0.5590717433203926
pleasure,0.5574602265062814
two,0.5316718793637646
live,0.5297882343924469
children,0.5187919380950308
people south,0.5159324715464875
right,0.5105997433517467
education,0.5074702405164085
women,0.5025814583542759
south african,0.49253725685280386
peaceful,0.4914762342473658
die,0.48071910969721315
share,0.4672030402596113
commitment,0.4638351916304982
friends,0.44445906648501543
african,0.4231268202170627
community,0.420889057470598
development,0.41109240213283854
economy,0.40938915142803284
opportunities,0.4066227445690686
whose,0.39970546160930465
human,0.3958329893488093
need,0.38054717742734295
build,0.3724355001071282
stability,0.35574473067271295
justice,0.3433720761278412
take,0.3393025960018519
society,0.2918180073530459
peace,0.2246152435761878
