term,score
peace,2.4834036246653257
success,1.3753436404831754
leadership,1.2351836485584362
world,1.1953072390903916
president,1.195270878486891
nations,1.006338100282026
process,0.9869962905590055
support,0.9671706330306905
united,0.9415970691454902
stability,0.9197438818708761
political,0.8960776633509334
international,0.6950321813198563
community,0.6807092147247786
humanity,0.6484045079818933
right,0.6394446584275617
thank,0.6227428614553636
country,0.6134343625717522
government,0.5959251731765345
difficult,0.5076611674151724
towards,0.4990271547214196
south africans,0.4839198555028188
africans,0.47215596285583006
achievement,0.431164539768322
conditions,0.40198648607868204
able,0.3988073468926943
progress,0.39216707727897643
privilege,0.38661549788577015
conflict,0.37618757715194706
need,0.3552682452523668
security,0.3442768217963622
today,0.3421154881116227
work,0.34178148810812575
together,0.33937296645628234
south,0.3352808543026398
honour,0.3327730723017567
african,0.3327730723017567
new,0.3292942006459557
ensure,0.3246766222110182
people,0.23967613835241705
