term,score
south,43.73250960990741
die,41.46903818942601
people,37.272430755113284
africa,33.31610021393186
country,31.816123740519057
government,29.900020967279353
south africa,29.478682617991826
freedom,27.72974023722408
peace,23.015359611675272
success,21.963370573043093
share,20.57885343753271
van,20.16349139776873
world,20.162365053602443
development,20.141445652631045
life,20.005316013541673
ensure,19.602763842571502
nation,19.590126413590795
economic,19.052474602400213
democracy,18.72638781981508
confidence,16.9566016656877
opportunity,16.951844811883642
community,16.832987394197236
welcome,16.762760807286874
honour,16.6908555228216
year,16.311730162824258
support,16.269262323095834
national,15.600504948572063
gentlemen,15.532927374576582
commitment,15.432405246241528
thank,15.318452378000199
crime,15.223036031350425
en,15.20111848182153
good,15.07098352306184
president,14.873605187705408
communities,14.677434793157301
apartheid,14.61978704994247
new,14.580364025280842
free,14.128155887023784
countries,13.87712834466808
make,13.677614846223074
african,13.656081908080576
take,13.654314802355207
africans,13.392141991769279
violence,13.239836105026928
first,13.169104276807774
health,13.13613737628398
south africans,12.93863002579846
united,12.86036008628885
anc,12.822794698092002
security,12.806618243915445
society,12.720414834975553
work,12.699083460456697
help,12.618477955787752
business,12.465808241037733
friends,12.464132090178609
leaders,12.449642867285798
party,12.296107313935316
time,12.000651050627948
het,12.000264602002106
region,11.963676976060253
past,11.596356288081306
international,11.565806096156889
justice,11.482309235570915
years,11.472358718860923
future,11.32248200332892
indeed,11.304603098548025
today,11.21695803039992
nations,11.194161248470719
together,11.17552966964658
co,11.091313179645228
care,11.00831614425805
even,10.93725965469266
common,10.864939054487264
political,10.666426166984744
interest,10.572809742549007
south african,10.490718453453116
express,10.46996273697347
hope,10.405129242575537
investment,10.388080769330848
history,10.213839523433753
co operation,10.126322289640749
operation,10.02637548196583
need,9.992989832609034
growth,9.686811338098796
pleasure,9.645460233371054
parties,9.522239720645935
strength,9.345217428389681
appreciation,9.281803165989368
human,9.012361970980411
van die,9.005253754113124
build,8.87231238030626
conditions,8.773119567478007
hand,8.763444377055448
public,8.74052426853536
prosperity,8.668602423992494
education,8.630491335571522
war,8.617510195559436
peoples,8.570185993985001
wat,8.505665219431325
proud,8.444315431860476
relations,8.426642668589766
role,8.371771916845388
bring,8.350528714587355
resources,8.301519470203177
able,8.275030132636934
respect,8.210034364954078
ons,8.180048494766734
force,8.136855015979773
poverty,8.093685198923485
democratic,8.063980621740294
struggle,7.9665003199115
land,7.892995930575397
elections,7.834868797138105
honoured,7.6534840339641095
spirit,7.6349392695710705
africas,7.493348098078045
citizens,7.410570618716856
long,7.308232007031311
progress,7.274282375442291
contribution,7.2498022055796785
therefore,7.226601625729835
occasion,7.213013065774519
people south,7.131963001952792
among,6.9658689735078045
towards,6.965386612825356
benefit,6.956993738678966
process,6.929946238676106
challenges,6.863841233435423
te,6.806675303557209
right,6.793783876015921
special,6.786219514380053
lives,6.777940515248118
award,6.737763420450477
create,6.695549307712535
join,6.646758417090731
om,6.643267738842291
order,6.640819703534701
committed,6.618347982810961
still,6.582085961834665
two,6.558068599692747
partnership,6.535057820407477
stability,6.528034300143364
state,6.524634543866302
problems,6.4948398506769305
children,6.478647474427563
vision,6.44726670263197
trade,6.214682452591589
opportunities,6.21391760532866
rights,6.188369656234748
whose,6.15175790356131
address,6.149034062074726
whole,6.082975910949223
want,6.043099746636282
others,5.871450190627813
economy,5.832182336265354
unity,5.6650723691491285
live,5.65747600358096
hands,5.638158565777394
every,5.60009507485004
southern,5.523693391686398
building,5.485805150332177
majority,5.4380884213690335
death,5.369770797932497
system,4.979199340752869
continue,4.924142463230483
possible,4.865356762473291
visit,4.863960124709397
within,4.863849614120643
amongst,4.824746632758346
making,4.758897457334296
human rights,4.757447969202354
social,4.741665982977504
non,4.704755730247815
end,4.621402710347254
victory,4.573586272506435
take opportunity,4.563100758645486
pride,4.4897010303931255
women,4.432708349687083
privilege,4.413699005976055
general,4.396852115014065
achieved,4.37384482389259
shared,4.219746336569854
leadership,4.120720739664659
humanity,4.061827785972646
place,3.9259834263815017
continent,3.7275899841581666
achievement,3.6882401656584656
fact,3.638639719958416
millions,3.082304200878097
including,3.0453333079321845
racial,2.9915917125799165
celebrate,2.9662030318924044
peaceful,2.8498150431274554
movement,2.8033923261032454
men,2.7785421803352883
organisation,2.664230541615777
efforts,2.2892278632057335
forces,2.0707332562031175
dignity,1.5096307514575362
conflict,1.0560329198487715
