term,score
children,16.636011319002602
thank,16.522987540866527
people,13.209046000537363
work,12.67735590746682
war,12.63236864853295
life,10.111047633468504
freedom,10.020673704207159
country,9.934826981696679
future,9.587737048226227
world,9.351853505027062
make,9.328563124145784
even,8.947720423535293
honour,8.569649069133641
society,8.557313032418417
always,8.286543943602265
care,8.064562412028062
support,7.868556330491874
human,7.840750735096346
lives,7.764673721386346
good,7.6661805691607245
hope,7.647628651831136
respect,7.2093693301051225
special,7.17825854977082
peace,6.981126712768657
spirit,6.85946782465473
women,6.653377052718096
death,6.645753775609337
prison,6.299543997859294
proud,6.289076315681218
fight,6.261159714854636
struggle,6.2268086138115954
opportunity,6.168883997808293
together,6.133153879543237
help,6.117138593173439
suffering,6.071120049219967
opportunities,5.887528942636817
award,5.856929132912554
confidence,5.786601129951436
long,5.77109826225313
south,5.727666566145004
greatest,5.620802070034148
want,5.52438448043377
years,5.4331153725708745
building,5.383367735050452
greater,5.343202165791702
cannot,5.237939119278929
nation,5.080173729544653
join,5.039112917586719
today,4.8949179297356755
gentlemen,4.845977859182602
celebrate,4.820781625170971
national,4.812162911046071
leadership,4.731910102437363
role,4.713048763748617
conflict,4.678217284475773
dignity,4.604770230251072
efforts,4.588625517777944
apartheid,4.531202935831556
place,4.524835555521667
end,4.506824544789615
shared,4.447044261033721
need,4.401890015148553
every,4.283723463479008
poor,4.174962070480111
free,4.132720825140728
africa,4.115464952596689
african,4.0316358788772835
leaders,4.022898161360537
towards,3.996058656756417
president,3.9915226385256406
democracy,3.8898692636693335
strong,3.8412819937523763
violence,3.8257174337104054
racial,3.804529754451375
live,3.738257869180518
challenge,3.7019343574469694
time,3.6616822725259546
pride,3.6591602326754855
south africa,3.641256388154962
share,3.6346321037303753
others,3.630150084699479
honoured,3.569120150917158
take,3.4810242670432685
united,3.478628734648033
occasion,3.417931384181223
hand,3.3468739182898344
commitment,3.315206061186306
year,3.214097011198159
able,3.0910018460863693
poverty,3.086890491102961
social,3.0846954501534296
south african,3.0762133579820414
international,3.011419529346926
accept,2.9842805496436764
education,2.9798147738342626
first,2.9475312123634536
strength,2.893419579095
co,2.8571022295857587
still,2.7870053355665405
continue,2.7757095231524587
fear,2.691923574145159
privilege,2.6825162107675644
achievement,2.676430836335215
public,2.671662755176344
committed,2.654366071229218
critical,2.65107684147345
action,2.578312780637169
power,2.5750932017894548
vision,2.5649304898910086
problems,2.550210203325635
progress,2.5143412098524447
history,2.4576810230128707
community,2.4238285776113417
government,2.376797710248858
friends,2.3667128712197245
pleasure,2.3480015897399906
movement,2.3363414919939722
play,2.330512298461372
business,2.3120854271266325
welcome,2.3021833027135536
success,2.291041346073533
powerful,2.2827434490820244
find,2.2752432886555813
therefore,2.2634723242297996
become,2.199770200901167
ensure,2.1404021728734532
contribution,2.122409466964099
build,2.1091974767535833
land,2.101178960448581
new,2.0980723166952835
amongst,2.019898010107287
health,1.9956483650534123
peaceful,1.9713417118880083
challenges,1.940088868933307
enjoy,1.9241388289101464
non,1.909578062444891
right,1.8888570827078097
process,1.8854838754235754
stability,1.8828873052447486
importance,1.8802291049080457
economic,1.8574545071067623
past,1.804594181252346
die,1.7447644088254335
countries,1.7356736401535078
among,1.6972908523122894
political,1.6692340186255472
dear,1.609819751849494
young,1.572862245782189
men,1.554889874598978
two,1.5176468900662052
oppression,1.4759496567600063
growth,1.3916350278338803
democratic,1.3905316324611343
anc,1.3815574351170439
indeed,1.3649540056075649
continent,1.3474173697743868
common,1.2280133470928982
region,1.1428262914552976
humanity,1.1402769273105073
order,1.09388817916836
communities,1.081322016318448
state,1.0781916698609342
resources,1.0520501418258532
create,0.8891339573762455
south africans,0.8755675686193278
africans,0.8542828811544575
problem,0.8379486658265735
party,0.7996946782938068
conditions,0.7990776387675631
justice,0.7943723415465944
system,0.7899591719593034
face,0.7609256202808186
address,0.7417415535848602
white,0.6903612628200566
parties,0.6430733118728398
human rights,0.6359403717992206
hands,0.6099766487324867
millions,0.5801088995704331
rights,0.573507353408337
prosperity,0.5281219901832199
development,0.46174575664755724
whose,0.44754651500896125
security,0.4464607687562035
bring,0.40518463699851154
van,0.4039784540569301
within,0.39220680222476173
matter,0.36468392216856005
forces,0.3372259776179358
