term,score
political,3.238744882843794
hope,3.1449742667836027
strong,3.0355684362118147
struggle,2.5246505847472602
success,1.878012824263215
today,1.6855801945673181
problems,1.5716115066261385
years,1.5105836965002273
people,1.4965056033266824
life,1.3387531668471544
crime,1.1900250268811883
join,1.157863997413799
society,1.0492976194269072
accept,1.0
dear,1.0
common,1.0
fear,1.0
growth,1.0
enjoy,0.9990269083995807
thank,0.9939028594326897
together,0.9037528350034125
achieved,0.7761298013209127
indeed,0.7714716783207284
peace,0.7514833587465798
even,0.7441772714299525
work,0.7151424248614306
need,0.6980678352142189
support,0.66798217692321
celebrate,0.6617192287081698
hands,0.6520731514784274
past,0.645050009521729
spirit,0.6304492768317299
continent,0.6245800703100182
efforts,0.6108710195754167
vision,0.5907760237129951
build,0.5828172211950005
violence,0.5806322222674587
good,0.563271978070863
committed,0.5463898749269872
care,0.5455385459900598
health,0.5408816375553299
welcome,0.5356761507475312
commitment,0.5122258117487077
opportunity,0.4836284782512624
free,0.4709209743508002
communities,0.4165284993375251
parties,0.40800710497053777
others,0.40467249957878204
want,0.40431513311507405
conflict,0.35488623231013466
