term,score,date
victory,1.704492697801565,1986
cannot,1.0,1986
share,0.7555300800684293,1986
oppression,0.7097112361688186,1986
always,0.6699205510757781,1986
today,0.655113958110948,1986
support,0.6417531449045409,1986
world,0.5979416491390058,1986
together,0.5662405019206876,1986
strength,0.5377471815109639,1986
death,0.5341442144866244,1986
people,0.48022774308660815,1986
struggle,0.48018553625753213,1986
new,0.46149631928691376,1986
free,0.46101960282846144,1986
