term,score,date
years,2.062089262332521,2009
friends,1.9984217416049446,2009
success,1.8388703739086587,2009
organisation,1.6335975190010426,2009
thank,1.2062096228380503,2009
president,1.0936244420896464,2009
good,1.0,2009
united,0.9490264537800381,2009
join,0.9044481189136138,2009
world,0.8621193688190787,2009
people,0.8534353725444302,2009
nation,0.8261193095416568,2009
national,0.7671231562837884,2009
racial,0.7575583647597964,2009
african,0.7352087048746356,2009
every,0.7287921939149368,2009
country,0.7218137990307829,2009
achieved,0.6838933583311866,2009
time,0.6527674348360701,2009
problems,0.650008537953838,2009
death,0.6390115488669144,2009
amongst,0.6266573170762794,2009
strength,0.6225971740683754,2009
africa,0.6198361853813259,2009
victory,0.6127529317046471,2009
elections,0.5896669564794134,2009
therefore,0.5724054762213485,2009
respect,0.5613310270664906,2009
leadership,0.5337613200115352,2009
continent,0.5222330699518275,2009
commitment,0.5206936829690507,2009
justice,0.5123423498641921,2009
human,0.5058002744084208,2009
special,0.5055525989224195,2009
past,0.5002401836987812,2009
long,0.4975233662084499,2009
development,0.4933590060229836,2009
able,0.4754420691146945,2009
force,0.47359831778639294,2009
rights,0.4733617898522122,2009
public,0.4728596709977767,2009
year,0.46786741190316466,2009
vision,0.4643964600808245,2009
anc,0.4570039994523034,2009
future,0.454581299151106,2009
party,0.4516269925300599,2009
democratic,0.44509497150061283,2009
honour,0.44216615907964507,2009
first,0.440957699927248,2009
life,0.4322877005617134,2009
