term,score,date
world,10.542412023044422,2004
people,9.993640496001069,2004
democracy,8.189138072856505,2004
freedom,7.359034281820138,2004
thank,7.340462824246411,2004
human,6.862957620977378,2004
future,6.794858039918375,2004
nation,6.667963035774087,2004
peace,6.571232651377816,2004
good,6.468290907051593,2004
powerful,5.422902475127642,2004
friends,5.18607033985155,2004
fight,5.066723632600401,2004
always,4.563298425024908,2004
support,4.561217890522434,2004
africa,4.408215137727273,2004
hope,4.338025668867566,2004
society,4.219721231165746,2004
help,4.184830395105957,2004
opportunity,4.106501464504901,2004
life,4.004421192730665,2004
commitment,3.962584988890432,2004
country,3.941629162032571,2004
celebrate,3.8481383391421033,2004
lives,3.8335571142918052,2004
today,3.777290054092485,2004
dignity,3.7263276760467305,2004
justice,3.676200900163886,2004
efforts,3.601590756485759,2004
south,3.5483845994348147,2004
health,3.4822745109244138,2004
time,3.4634729817831738,2004
suffering,3.4585039057877713,2004
still,3.3055860680553613,2004
social,3.2706877749400336,2004
special,3.2168966451783962,2004
work,3.2090182144291153,2004
years,3.207069203851242,2004
take,3.1333538196510693,2004
government,3.1140257709973675,2004
find,3.037118887354259,2004
peaceful,2.924503169820487,2004
war,2.9145079525229654,2004
poverty,2.8952128046334815,2004
leaders,2.858220023077205,2004
apartheid,2.7029627786919628,2004
business,2.6889651333328057,2004
make,2.673879122167178,2004
two,2.655584202528446,2004
democratic,2.6520833459627196,2004
