term,score,date
world,1.0,1986
always,0.6475556663336638,1986
lives,0.5936275514752447,1986
struggle,0.5557879516514824,1986
together,0.5213169974192421,1986
today,0.4685956533387099,1986
south africa,0.40318909951469656,1986
africa,0.3807160436188003,1986
south,0.3471574397378647,1986
