term,score,date
support,1.0,1952
national,0.6446104774503201,1952
non,0.3970051997367286,1952
peoples,0.378458067862602,1952
continue,0.373134118546699,1952
struggle,0.2835125252055535,1952
freedom,0.253032156535341,1952
