term,score,date
apartheid,1.4759212878678143,1980
live,1.0,1980
people,1.0,1980
country,0.7319622859169433,1980
victory,0.7254734911823707,1980
within,0.6882501097650932,1980
movement,0.5761071858134236,1980
men,0.5724765392612872,1980
continue,0.5528932844181471,1980
women,0.5376162828150385,1980
children,0.5012475211356013,1980
