term,score,date
apartheid,1.1496951439240701,1980
africans,1.0,1980
even,1.0,1980
world,1.0,1980
youth,1.0,1980
become,0.7563095348711951,1980
every,0.7094643445679966,1980
life,0.7047413311185197,1980
look,0.6162977854989651,1980
constitutional,0.6121073617729919,1980
