term,score,date
honour,21.1154846686047,2001
peace,16.792424085495522,2001
people,16.241126456528363,2001
die,15.34235247910348,2001
country,12.796312246664035,2001
world,12.082468553516204,2001
life,9.869461870995227,2001
thank,8.641218652196086,2001
award,7.567782576808688,2001
south,7.4858100572818955,2001
place,6.847466463075857,2001
africa,6.811335257226875,2001
van,6.76863831458634,2001
special,6.530181542016494,2001
time,6.5062195248086105,2001
respect,6.4036581893481905,2001
children,6.017801772294225,2001
efforts,5.906030298631929,2001
war,5.881146791437683,2001
president,5.8101489470934355,2001
freedom,5.4189336950858795,2001
continue,5.40425272383815,2001
process,5.354819330014003,2001
honoured,5.349182438543098,2001
today,5.315783246276052,2001
van die,5.1553249098760725,2001
support,5.100463574937914,2001
occasion,5.087899351938496,2001
leaders,5.071313740881193,2001
african,4.940217776522165,2001
south africa,4.793206734003435,2001
death,4.74636059844536,2001
continent,4.73409107588167,2001
human,4.718368890402076,2001
national,4.693238899533377,2001
appreciation,4.471591709589194,2001
society,4.402224329969374,2001
commitment,4.391589084320817,2001
political,4.386869997814757,2001
fact,4.287645502786821,2001
poverty,4.279442058875618,2001
conflict,4.180498589865773,2001
region,4.098214159092393,2001
making,4.089449755483169,2001
lives,3.957028917168762,2001
share,3.8502299791021177,2001
towards,3.840174416432692,2001
hope,3.788895284336167,2001
en,3.765713088066296,2001
international,3.7324124524526585,2001
