term,score,date
party,3.17400921691509,1960
system,1.2070490802042426,1960
democracy,0.9891895361032427,1960
hand,0.924145286341276,1960
therefore,0.7416192775621597,1960
future,0.7126337941672558,1960
still,0.7071067811865475,1960
economic,0.7015362253018594,1960
racial,0.67296578221173,1960
violence,0.6708210246766124,1960
anc,0.6687512294163596,1960
people,0.6061190769654143,1960
millions,0.5446363358581603,1960
political,0.5409576023495075,1960
success,0.5219861207501528,1960
nations,0.5110463937671498,1960
united,0.48482340055992773,1960
apartheid,0.48094526032731205,1960
parties,0.4480746895476511,1960
today,0.43533929749852474,1960
country,0.42647389523786783,1960
world,0.38271480537742747,1960
south,0.3644722471353485,1960
towards,0.32475740755185606,1960
bring,0.3165841069802079,1960
rights,0.2969723807560064,1960
south african,0.2969723807560064,1960
years,0.2863756116923168,1960
africans,0.2784478606999663,1960
african,0.2551217748774947,1960
government,0.24377289944758668,1960
south africa,0.21651972610150771,1960
africa,0.20199176398174581,1960
