term,score,date
people,57.1433221988414,1998
freedom,55.709091792270954,1998
peace,51.336356741890704,1998
south,45.7234948169016,1998
crime,41.027462649743455,1998
africa,37.69011384093209,1998
world,33.44616879417536,1998
country,32.65081514283016,1998
support,30.00939540524213,1998
life,29.951864291343202,1998
poverty,27.576405158763894,1998
development,27.188810668705862,1998
government,27.15355731837749,1998
struggle,26.318005110444144,1998
help,23.809593005480856,1998
president,23.780299065800385,1998
opportunity,23.44256395477121,1998
success,23.2674906235495,1998
south africa,23.19086160309061,1998
efforts,22.975480147475565,1998
together,22.100651014827037,1998
thank,21.401021857128317,1998
welcome,21.273547721500744,1998
africans,21.079816526956975,1998
violence,20.55915180988386,1998
therefore,20.408354569357613,1998
south africans,20.174852764772105,1998
hope,20.14286760003338,1998
progress,19.667552759270563,1998
society,19.63446896073843,1998
united,19.60787626925189,1998
community,19.246599633377183,1998
democracy,19.080272962411883,1998
need,19.05340513413872,1998
today,18.840163493364514,1998
nation,18.84014375577227,1998
political,18.553835549635046,1998
new,18.370053874609784,1998
good,18.258083945523058,1998
gentlemen,18.251340531280288,1998
time,17.971364721147243,1998
growth,17.786318721805785,1998
justice,17.760292895469487,1998
security,17.65988860067742,1998
countries,17.61744780775311,1998
lives,17.448285318347335,1998
human,17.186296556970056,1998
international,17.06999141168052,1998
still,17.037089273391356,1998
years,16.999104738905736,1998
