term,score,date
people,1.4177799613439381,1952
even,1.0,1952
work,1.0,1952
still,0.7683065120737328,1952
anc,0.7469269905431846,1952
government,0.7173247161811387,1952
country,0.6649060616343496,1952
first,0.6400821068465319,1952
non,0.5651413491511431,1952
system,0.5601289707857015,1952
become,0.5564009271716448,1952
unity,0.5449809952972621,1952
africans,0.5175767737993486,1952
years,0.48204913365593277,1952
